time,time step,concentration,inlet concentration,volume flow rate,inlet temperature,initial concentration
4.3,43,0.432548069,2.3125,0.944792,313.125,0
4.4,44,0.44172801,2.3125,0.944792,313.125,0
4.5,45,0.450854043,2.3125,0.944792,313.125,0
4.6,46,0.459926518,2.3125,0.944792,313.125,0
4.7,47,0.468945724,2.3125,0.944792,313.125,0
4.8,48,0.47791187,2.3125,0.944792,313.125,0
4.9,49,0.486825263,2.3125,0.944792,313.125,0
5,50,0.495686304,2.3125,0.944792,313.125,0
5.1,51,0.504495197,2.3125,0.944792,313.125,0
5.2,52,0.513253098,2.3125,0.944792,313.125,0
5.3,53,0.521959815,2.3125,0.944792,313.125,0
5.4,54,0.530615494,2.3125,0.944792,313.125,0
5.5,55,0.539195777,2.3125,0.944792,313.125,0
5.6,56,0.547766085,2.3125,0.944792,313.125,0
5.7,57,0.556280296,2.3125,0.944792,313.125,0
5.8,58,0.564739596,2.3125,0.944792,313.125,0
5.9,59,0.573139171,2.3125,0.944792,313.125,0
6,60,0.581512024,2.3125,0.944792,313.125,0
6.1,61,0.589826233,2.3125,0.944792,313.125,0
6.2,62,0.598058968,2.3125,0.944792,313.125,0
6.3,63,0.606285025,2.3125,0.944792,313.125,0
6.4,64,0.614455732,2.3125,0.944792,313.125,0
6.5,65,0.622569587,2.3125,0.944792,313.125,0
6.6,66,0.630653863,2.3125,0.944792,313.125,0
6.7,67,0.638679711,2.3125,0.944792,313.125,0
6.8,68,0.646631797,2.3125,0.944792,313.125,0
6.9,69,0.654572219,2.3125,0.944792,313.125,0
7,70,0.662458953,2.3125,0.944792,313.125,0
7.1,71,0.670284,2.3125,0.944792,313.125,0
7.2,72,0.678088263,2.3125,0.944792,313.125,0
7.3,73,0.685835315,2.3125,0.944792,313.125,0
7.4,74,0.693527575,2.3125,0.944792,313.125,0
7.5,75,0.701193653,2.3125,0.944792,313.125,0
7.6,76,0.708803703,2.3125,0.944792,313.125,0
7.7,77,0.716353621,2.3125,0.944792,313.125,0
7.8,78,0.723885244,2.3125,0.944792,313.125,0
7.9,79,0.731363515,2.3125,0.944792,313.125,0
8,80,0.738770123,2.3125,0.944792,313.125,0
8.1,81,0.746101163,2.3125,0.944792,313.125,0
8.2,82,0.753394519,2.3125,0.944792,313.125,0
8.3,83,0.760651433,2.3125,0.944792,313.125,0
8.4,84,0.767810346,2.3125,0.944792,313.125,0
8.5,85,0.774990514,2.3125,0.944792,313.125,0
8.6,86,0.782141827,2.3125,0.944792,313.125,0
8.7,87,0.789253681,2.3125,0.944792,313.125,0
8.8,88,0.796325667,2.3125,0.944792,313.125,0
8.9,89,0.803355801,2.3125,0.944792,313.125,0
9,90,0.810316187,2.3125,0.944792,313.125,0
9.1,91,0.817264488,2.3125,0.944792,313.125,0
9.2,92,0.824174507,2.3125,0.944792,313.125,0
9.3,93,0.831031165,2.3125,0.944792,313.125,0
9.4,94,0.837845893,2.3125,0.944792,313.125,0
9.5,95,0.844596461,2.3125,0.944792,313.125,0
9.6,96,0.851309402,2.3125,0.944792,313.125,0
9.7,97,0.857959698,2.3125,0.944792,313.125,0
9.8,98,0.864588734,2.3125,0.944792,313.125,0
9.9,99,0.871203198,2.3125,0.944792,313.125,0
10,100,0.877740055,2.3125,0.944792,313.125,0
10.1,101,0.884277817,2.3125,0.944792,313.125,0
10.2,102,0.890740871,2.3125,0.944792,313.125,0
10.3,103,0.897181682,2.3125,0.944792,313.125,0
10.4,104,0.903601954,2.3125,0.944792,313.125,0
10.5,105,0.909976552,2.3125,0.944792,313.125,0
10.6,106,0.916343139,2.3125,0.944792,313.125,0
10.7,107,0.922672753,2.3125,0.944792,313.125,0
10.8,108,0.928963345,2.3125,0.944792,313.125,0
10.9,109,0.93521546,2.3125,0.944792,313.125,0
11,110,0.941429214,2.3125,0.944792,313.125,0
11.1,111,0.94760663,2.3125,0.944792,313.125,0
11.2,112,0.953695579,2.3125,0.944792,313.125,0
11.3,113,0.959741813,2.3125,0.944792,313.125,0
11.4,114,0.965753414,2.3125,0.944792,313.125,0
11.5,115,0.97176777,2.3125,0.944792,313.125,0
11.6,116,0.977765616,2.3125,0.944792,313.125,0
11.7,117,0.983733219,2.3125,0.944792,313.125,0
11.8,118,0.989665284,2.3125,0.944792,313.125,0
11.9,119,0.995561525,2.3125,0.944792,313.125,0
12,120,1.001390941,2.3125,0.944792,313.125,0
12.1,121,1.007181737,2.3125,0.944792,313.125,0
12.2,122,1.012952599,2.3125,0.944792,313.125,0
12.3,123,1.018659477,2.3125,0.944792,313.125,0
12.4,124,1.024331857,2.3125,0.944792,313.125,0
12.5,125,1.029970751,2.3125,0.944792,313.125,0
12.6,126,1.035576652,2.3125,0.944792,313.125,0
12.7,127,1.041149584,2.3125,0.944792,313.125,0
12.8,128,1.046738901,2.3125,0.944792,313.125,0
12.9,129,1.052291496,2.3125,0.944792,313.125,0
13,130,1.057773523,2.3125,0.944792,313.125,0
13.1,131,1.063234619,2.3125,0.944792,313.125,0
13.2,132,1.068671164,2.3125,0.944792,313.125,0
13.3,133,1.07405658,2.3125,0.944792,313.125,0
13.4,134,1.07940597,2.3125,0.944792,313.125,0
13.5,135,1.084725186,2.3125,0.944792,313.125,0
13.6,136,1.090012978,2.3125,0.944792,313.125,0
13.7,137,1.095314073,2.3125,0.944792,313.125,0
13.8,138,1.100589325,2.3125,0.944792,313.125,0
13.9,139,1.105832775,2.3125,0.944792,313.125,0
14,140,1.111044105,2.3125,0.944792,313.125,0
14.1,141,1.116181891,2.3125,0.944792,313.125,0
14.2,142,1.12128318,2.3125,0.944792,313.125,0
14.3,143,1.126355399,2.3125,0.944792,313.125,0
14.4,144,1.131399391,2.3125,0.944792,313.125,0
14.5,145,1.136414161,2.3125,0.944792,313.125,0
14.6,146,1.14140082,2.3125,0.944792,313.125,0
14.7,147,1.146386595,2.3125,0.944792,313.125,0
14.8,148,1.151357459,2.3125,0.944792,313.125,0
14.9,149,1.156302753,2.3125,0.944792,313.125,0
15,150,1.161218461,2.3125,0.944792,313.125,0
15.1,151,1.166103892,2.3125,0.944792,313.125,0
15.2,152,1.170920308,2.3125,0.944792,313.125,0
15.3,153,1.175728955,2.3125,0.944792,313.125,0
15.4,154,1.180523186,2.3125,0.944792,313.125,0
15.5,155,1.18529322,2.3125,0.944792,313.125,0
15.6,156,1.190034906,2.3125,0.944792,313.125,0
15.7,157,1.194729652,2.3125,0.944792,313.125,0
15.8,158,1.199406231,2.3125,0.944792,313.125,0
15.9,159,1.204026457,2.3125,0.944792,313.125,0
16,160,1.208629038,2.3125,0.944792,313.125,0
16.1,161,1.213228729,2.3125,0.944792,313.125,0
16.2,162,1.217807509,2.3125,0.944792,313.125,0
16.3,163,1.222348324,2.3125,0.944792,313.125,0
16.4,164,1.226861618,2.3125,0.944792,313.125,0
16.5,165,1.231359548,2.3125,0.944792,313.125,0
16.6,166,1.235831225,2.3125,0.944792,313.125,0
16.7,167,1.240268551,2.3125,0.944792,313.125,0
16.8,168,1.244686349,2.3125,0.944792,313.125,0
16.9,169,1.24904349,2.3125,0.944792,313.125,0
17,170,1.253383324,2.3125,0.944792,313.125,0
17.1,171,1.257698524,2.3125,0.944792,313.125,0
17.2,172,1.261976705,2.3125,0.944792,313.125,0
17.3,173,1.266229676,2.3125,0.944792,313.125,0
17.4,174,1.270458436,2.3125,0.944792,313.125,0
17.5,175,1.274685733,2.3125,0.944792,313.125,0
17.6,176,1.278900635,2.3125,0.944792,313.125,0
17.7,177,1.283094173,2.3125,0.944792,313.125,0
17.8,178,1.287242778,2.3125,0.944792,313.125,0
17.9,179,1.291380988,2.3125,0.944792,313.125,0
18,180,1.295488595,2.3125,0.944792,313.125,0
18.1,181,1.299578621,2.3125,0.944792,313.125,0
18.2,182,1.303648339,2.3125,0.944792,313.125,0
18.3,183,1.30768763,2.3125,0.944792,313.125,0
18.4,184,1.311702595,2.3125,0.944792,313.125,0
18.5,185,1.315668636,2.3125,0.944792,313.125,0
18.6,186,1.319637943,2.3125,0.944792,313.125,0
18.7,187,1.323558359,2.3125,0.944792,313.125,0
18.8,188,1.327451439,2.3125,0.944792,313.125,0
18.9,189,1.331322065,2.3125,0.944792,313.125,0
19,190,1.335170492,2.3125,0.944792,313.125,0
19.1,191,1.338997204,2.3125,0.944792,313.125,0
19.2,192,1.342802312,2.3125,0.944792,313.125,0
19.3,193,1.346585703,2.3125,0.944792,313.125,0
19.4,194,1.350359032,2.3125,0.944792,313.125,0
19.5,195,1.354099382,2.3125,0.944792,313.125,0
19.6,196,1.35781714,2.3125,0.944792,313.125,0
19.7,197,1.361524496,2.3125,0.944792,313.125,0
19.8,198,1.36522736,2.3125,0.944792,313.125,0
19.9,199,1.368912553,2.3125,0.944792,313.125,0
20,200,1.372566935,2.3125,0.944792,313.125,0
20.1,201,1.376198365,2.3125,0.944792,313.125,0
20.2,202,1.379811084,2.3125,0.944792,313.125,0
20.3,203,1.383408584,2.3125,0.944792,313.125,0
20.4,204,1.386979524,2.3125,0.944792,313.125,0
20.5,205,1.390534574,2.3125,0.944792,313.125,0
20.6,206,1.3940629,2.3125,0.944792,313.125,0
20.7,207,1.397570013,2.3125,0.944792,313.125,0
20.8,208,1.401061989,2.3125,0.944792,313.125,0
20.9,209,1.404525135,2.3125,0.944792,313.125,0
21,210,1.407973125,2.3125,0.944792,313.125,0
21.1,211,1.411403866,2.3125,0.944792,313.125,0
21.2,212,1.414809204,2.3125,0.944792,313.125,0
21.3,213,1.418199504,2.3125,0.944792,313.125,0
21.4,214,1.421545288,2.3125,0.944792,313.125,0
21.5,215,1.424868139,2.3125,0.944792,313.125,0
21.6,216,1.428196297,2.3125,0.944792,313.125,0
21.7,217,1.431509579,2.3125,0.944792,313.125,0
21.8,218,1.43479823,2.3125,0.944792,313.125,0
21.9,219,1.43805719,2.3125,0.944792,313.125,0
22,220,1.441300808,2.3125,0.944792,313.125,0
22.1,221,1.444533221,2.3125,0.944792,313.125,0
22.2,222,1.447744759,2.3125,0.944792,313.125,0
22.3,223,1.450918974,2.3125,0.944792,313.125,0
22.4,224,1.454080373,2.3125,0.944792,313.125,0
22.5,225,1.45723782,2.3125,0.944792,313.125,0
22.6,226,1.460380534,2.3125,0.944792,313.125,0
22.7,227,1.463504568,2.3125,0.944792,313.125,0
22.8,228,1.466605345,2.3125,0.944792,313.125,0
22.9,229,1.469691577,2.3125,0.944792,313.125,0
23,230,1.472759761,2.3125,0.944792,313.125,0
23.1,231,1.4758101,2.3125,0.944792,313.125,0
23.2,232,1.478842721,2.3125,0.944792,313.125,0
23.3,233,1.481857317,2.3125,0.944792,313.125,0
23.4,234,1.484853987,2.3125,0.944792,313.125,0
23.5,235,1.487832744,2.3125,0.944792,313.125,0
23.6,236,1.490793808,2.3125,0.944792,313.125,0
23.7,237,1.493737404,2.3125,0.944792,313.125,0
23.8,238,1.496663486,2.3125,0.944792,313.125,0
23.9,239,1.499572117,2.3125,0.944792,313.125,0
24,240,1.502457564,2.3125,0.944792,313.125,0
24.1,241,1.505324035,2.3125,0.944792,313.125,0
24.2,242,1.50818021,2.3125,0.944792,313.125,0
24.3,243,1.511022263,2.3125,0.944792,313.125,0
24.4,244,1.513847524,2.3125,0.944792,313.125,0
24.5,245,1.516656167,2.3125,0.944792,313.125,0
24.6,246,1.51944842,2.3125,0.944792,313.125,0
24.7,247,1.522174166,2.3125,0.944792,313.125,0
24.8,248,1.524928784,2.3125,0.944792,313.125,0
24.9,249,1.527662485,2.3125,0.944792,313.125,0
25,250,1.530388351,2.3125,0.944792,313.125,0
25.1,251,1.5331011,2.3125,0.944792,313.125,0
25.2,252,1.535778808,2.3125,0.944792,313.125,0
25.3,253,1.538437366,2.3125,0.944792,313.125,0
25.4,254,1.541080257,2.3125,0.944792,313.125,0
25.5,255,1.543708103,2.3125,0.944792,313.125,0
25.6,256,1.546320711,2.3125,0.944792,313.125,0
25.7,257,1.548918413,2.3125,0.944792,313.125,0
25.8,258,1.551501404,2.3125,0.944792,313.125,0
25.9,259,1.554069282,2.3125,0.944792,313.125,0
26,260,1.55662235,2.3125,0.944792,313.125,0
26.1,261,1.55916048,2.3125,0.944792,313.125,0
26.2,262,1.561683785,2.3125,0.944792,313.125,0
26.3,263,1.564199239,2.3125,0.944792,313.125,0
26.4,264,1.566693553,2.3125,0.944792,313.125,0
26.5,265,1.569172683,2.3125,0.944792,313.125,0
26.6,266,1.571646453,2.3125,0.944792,313.125,0
26.7,267,1.574108569,2.3125,0.944792,313.125,0
26.8,268,1.576520158,2.3125,0.944792,313.125,0
26.9,269,1.578957242,2.3125,0.944792,313.125,0
27,270,1.58138553,2.3125,0.944792,313.125,0
27.1,271,1.583799056,2.3125,0.944792,313.125,0
27.2,272,1.586197749,2.3125,0.944792,313.125,0
27.3,273,1.588581825,2.3125,0.944792,313.125,0
27.4,274,1.590951469,2.3125,0.944792,313.125,0
27.5,275,1.593264749,2.3125,0.944792,313.125,0
27.6,276,1.595602255,2.3125,0.944792,313.125,0
27.7,277,1.597880285,2.3125,0.944792,313.125,0
27.8,278,1.59975164,2.3125,0.944792,313.125,0
27.9,279,1.601591406,2.3125,0.944792,313.125,0
28,280,1.603560445,2.3125,0.944792,313.125,0
28.1,281,1.605529608,2.3125,0.944792,313.125,0
28.2,282,1.607493474,2.3125,0.944792,313.125,0
28.3,283,1.609449193,2.3125,0.944792,313.125,0
28.4,284,1.611396665,2.3125,0.944792,313.125,0
28.5,285,1.613336241,2.3125,0.944792,313.125,0
28.6,286,1.615265775,2.3125,0.944792,313.125,0
28.7,287,1.617185527,2.3125,0.944792,313.125,0
28.8,288,1.619096684,2.3125,0.944792,313.125,0
28.9,289,1.620998446,2.3125,0.944792,313.125,0
29,290,1.622891458,2.3125,0.944792,313.125,0
29.1,291,1.624774379,2.3125,0.944792,313.125,0
29.2,292,1.626648486,2.3125,0.944792,313.125,0
29.3,293,1.628513761,2.3125,0.944792,313.125,0
29.4,294,1.630370979,2.3125,0.944792,313.125,0
29.5,295,1.632217307,2.3125,0.944792,313.125,0
29.6,296,1.634054918,2.3125,0.944792,313.125,0
29.7,297,1.635883636,2.3125,0.944792,313.125,0
29.8,298,1.637701836,2.3125,0.944792,313.125,0
29.9,299,1.639511608,2.3125,0.944792,313.125,0
30,300,1.641312012,2.3125,0.944792,313.125,0
30.1,301,1.643102175,2.3125,0.944792,313.125,0
30.2,302,1.644764519,2.3125,0.944792,313.125,0
30.3,303,1.646411371,2.3125,0.944792,313.125,0
30.4,304,1.648048462,2.3125,0.944792,313.125,0
30.5,305,1.649679186,2.3125,0.944792,313.125,0
30.6,306,1.651418059,2.3125,0.944792,313.125,0
30.7,307,1.653154926,2.3125,0.944792,313.125,0
30.8,308,1.654884754,2.3125,0.944792,313.125,0
30.9,309,1.656609837,2.3125,0.944792,313.125,0
31,310,1.658326845,2.3125,0.944792,313.125,0
31.1,311,1.660036394,2.3125,0.944792,313.125,0
31.2,312,1.661736244,2.3125,0.944792,313.125,0
31.3,313,1.663427088,2.3125,0.944792,313.125,0
31.4,314,1.665109208,2.3125,0.944792,313.125,0
31.5,315,1.666781114,2.3125,0.944792,313.125,0
31.6,316,1.668444265,2.3125,0.944792,313.125,0
31.7,317,1.670097922,2.3125,0.944792,313.125,0
31.8,318,1.671742913,2.3125,0.944792,313.125,0
31.9,319,1.67338017,2.3125,0.944792,313.125,0
32,320,1.675009298,2.3125,0.944792,313.125,0
32.1,321,1.676630169,2.3125,0.944792,313.125,0
32.2,322,1.678136505,2.3125,0.944792,313.125,0
32.3,323,1.679627992,2.3125,0.944792,313.125,0
32.4,324,1.681112155,2.3125,0.944792,313.125,0
32.5,325,1.682588571,2.3125,0.944792,313.125,0
32.6,326,1.68405592,2.3125,0.944792,313.125,0
32.7,327,1.685621143,2.3125,0.944792,313.125,0
32.8,328,1.687183977,2.3125,0.944792,313.125,0
32.9,329,1.688740422,2.3125,0.944792,313.125,0
33,330,1.69029009,2.3125,0.944792,313.125,0
33.1,331,1.691730845,2.3125,0.944792,313.125,0
33.2,332,1.693158054,2.3125,0.944792,313.125,0
33.3,333,1.694577818,2.3125,0.944792,313.125,0
33.4,334,1.696093667,2.3125,0.944792,313.125,0
33.5,335,1.697608301,2.3125,0.944792,313.125,0
33.6,336,1.699115833,2.3125,0.944792,313.125,0
33.7,337,1.700617064,2.3125,0.944792,313.125,0
33.8,338,1.70210917,2.3125,0.944792,313.125,0
33.9,339,1.703594132,2.3125,0.944792,313.125,0
34,340,1.705071445,2.3125,0.944792,313.125,0
34.1,341,1.706540995,2.3125,0.944792,313.125,0
34.2,342,1.708004399,2.3125,0.944792,313.125,0
34.3,343,1.709461587,2.3125,0.944792,313.125,0
34.4,344,1.710910221,2.3125,0.944792,313.125,0
34.5,345,1.712352092,2.3125,0.944792,313.125,0
34.6,346,1.713784435,2.3125,0.944792,313.125,0
34.7,347,1.715113262,2.3125,0.944792,313.125,0
34.8,348,1.71642849,2.3125,0.944792,313.125,0
34.9,349,1.717829212,2.3125,0.944792,313.125,0
35,350,1.719230212,2.3125,0.944792,313.125,0
35.1,351,1.72062547,2.3125,0.944792,313.125,0
35.2,352,1.722012448,2.3125,0.944792,313.125,0
35.3,353,1.723392597,2.3125,0.944792,313.125,0
35.4,354,1.72476483,2.3125,0.944792,313.125,0
35.5,355,1.726130571,2.3125,0.944792,313.125,0
35.6,356,1.727490498,2.3125,0.944792,313.125,0
35.7,357,1.728843694,2.3125,0.944792,313.125,0
35.8,358,1.730189828,2.3125,0.944792,313.125,0
35.9,359,1.731528806,2.3125,0.944792,313.125,0
36,360,1.732860595,2.3125,0.944792,313.125,0
36.1,361,1.734185132,2.3125,0.944792,313.125,0
36.2,362,1.735504088,2.3125,0.944792,313.125,0
36.3,363,1.736816915,2.3125,0.944792,313.125,0
36.4,364,1.738122498,2.3125,0.944792,313.125,0
36.5,365,1.739422447,2.3125,0.944792,313.125,0
36.6,366,1.740717341,2.3125,0.944792,313.125,0
36.7,367,1.742005143,2.3125,0.944792,313.125,0
36.8,368,1.74328463,2.3125,0.944792,313.125,0
36.9,369,1.744557686,2.3125,0.944792,313.125,0
37,370,1.745824596,2.3125,0.944792,313.125,0
37.1,371,1.747085641,2.3125,0.944792,313.125,0
37.2,372,1.748340122,2.3125,0.944792,313.125,0
37.3,373,1.74958929,2.3125,0.944792,313.125,0
37.4,374,1.750831699,2.3125,0.944792,313.125,0
37.5,375,1.752066298,2.3125,0.944792,313.125,0
37.6,376,1.753294503,2.3125,0.944792,313.125,0
37.7,377,1.754515817,2.3125,0.944792,313.125,0
37.8,378,1.755731427,2.3125,0.944792,313.125,0
37.9,379,1.756861775,2.3125,0.944792,313.125,0
38,380,1.757982163,2.3125,0.944792,313.125,0
38.1,381,1.759096634,2.3125,0.944792,313.125,0
38.2,382,1.760205345,2.3125,0.944792,313.125,0
38.3,383,1.761308075,2.3125,0.944792,313.125,0
38.4,384,1.762405719,2.3125,0.944792,313.125,0
38.5,385,1.76357577,2.3125,0.944792,313.125,0
38.6,386,1.764744996,2.3125,0.944792,313.125,0
38.7,387,1.765832374,2.3125,0.944792,313.125,0
38.8,388,1.766986263,2.3125,0.944792,313.125,0
38.9,389,1.768138346,2.3125,0.944792,313.125,0
39,390,1.769286612,2.3125,0.944792,313.125,0
39.1,391,1.770429763,2.3125,0.944792,313.125,0
39.2,392,1.771567493,2.3125,0.944792,313.125,0
39.3,393,1.772699052,2.3125,0.944792,313.125,0
39.4,394,1.773824232,2.3125,0.944792,313.125,0
39.5,395,1.774869279,2.3125,0.944792,313.125,0
39.6,396,1.775903501,2.3125,0.944792,313.125,0
39.7,397,1.776931936,2.3125,0.944792,313.125,0
39.8,398,1.777954579,2.3125,0.944792,313.125,0
39.9,399,1.77897176,2.3125,0.944792,313.125,0
40,400,1.779984152,2.3125,0.944792,313.125,0
40.1,401,1.780991554,2.3125,0.944792,313.125,0
40.2,402,1.782064692,2.3125,0.944792,313.125,0
40.3,403,1.783137706,2.3125,0.944792,313.125,0
40.4,404,1.784136173,2.3125,0.944792,313.125,0
40.5,405,1.785195285,2.3125,0.944792,313.125,0
40.6,406,1.786252476,2.3125,0.944792,313.125,0
40.7,407,1.787305617,2.3125,0.944792,313.125,0
40.8,408,1.788353696,2.3125,0.944792,313.125,0
40.9,409,1.789395666,2.3125,0.944792,313.125,0
41,410,1.79043235,2.3125,0.944792,313.125,0
41.1,411,1.791464615,2.3125,0.944792,313.125,0
41.2,412,1.792491889,2.3125,0.944792,313.125,0
41.3,413,1.793514332,2.3125,0.944792,313.125,0
41.4,414,1.794532602,2.3125,0.944792,313.125,0
41.5,415,1.795545506,2.3125,0.944792,313.125,0
41.6,416,1.796553358,2.3125,0.944792,313.125,0
41.7,417,1.797555224,2.3125,0.944792,313.125,0
41.8,418,1.798552118,2.3125,0.944792,313.125,0
41.9,419,1.799543636,2.3125,0.944792,313.125,0
42,420,1.800530454,2.3125,0.944792,313.125,0
42.1,421,1.801512433,2.3125,0.944792,313.125,0
42.2,422,1.802489991,2.3125,0.944792,313.125,0
42.3,423,1.803461748,2.3125,0.944792,313.125,0
42.4,424,1.804429076,2.3125,0.944792,313.125,0
42.5,425,1.805391612,2.3125,0.944792,313.125,0
42.6,426,1.806286048,2.3125,0.944792,313.125,0
42.7,427,1.807172226,2.3125,0.944792,313.125,0
42.8,428,1.808053006,2.3125,0.944792,313.125,0
42.9,429,1.80899234,2.3125,0.944792,313.125,0
43,430,1.809931275,2.3125,0.944792,313.125,0
43.1,431,1.810866242,2.3125,0.944792,313.125,0
43.2,432,1.811795841,2.3125,0.944792,313.125,0
43.3,433,1.812720008,2.3125,0.944792,313.125,0
43.4,434,1.813640016,2.3125,0.944792,313.125,0
43.5,435,1.814555527,2.3125,0.944792,313.125,0
43.6,436,1.81540662,2.3125,0.944792,313.125,0
43.7,437,1.816249545,2.3125,0.944792,313.125,0
43.8,438,1.817087622,2.3125,0.944792,313.125,0
43.9,439,1.817920937,2.3125,0.944792,313.125,0
44,440,1.818750428,2.3125,0.944792,313.125,0
44.1,441,1.819575972,2.3125,0.944792,313.125,0
44.2,442,1.820455847,2.3125,0.944792,313.125,0
44.3,443,1.82133515,2.3125,0.944792,313.125,0
44.4,444,1.822210704,2.3125,0.944792,313.125,0
44.5,445,1.823081604,2.3125,0.944792,313.125,0
44.6,446,1.823947614,2.3125,0.944792,313.125,0
44.7,447,1.82480916,2.3125,0.944792,313.125,0
44.8,448,1.825667252,2.3125,0.944792,313.125,0
44.9,449,1.826520761,2.3125,0.944792,313.125,0
45,450,1.82736912,2.3125,0.944792,313.125,0
45.1,451,1.82815852,2.3125,0.944792,313.125,0
45.2,452,1.828995448,2.3125,0.944792,313.125,0
45.3,453,1.829831022,2.3125,0.944792,313.125,0
45.4,454,1.830662728,2.3125,0.944792,313.125,0
45.5,455,1.831489927,2.3125,0.944792,313.125,0
45.6,456,1.832311478,2.3125,0.944792,313.125,0
45.7,457,1.833128773,2.3125,0.944792,313.125,0
45.8,458,1.83389022,2.3125,0.944792,313.125,0
45.9,459,1.834644053,2.3125,0.944792,313.125,0
46,460,1.835393844,2.3125,0.944792,313.125,0
46.1,461,1.836191554,2.3125,0.944792,313.125,0
46.2,462,1.836989036,2.3125,0.944792,313.125,0
46.3,463,1.837784368,2.3125,0.944792,313.125,0
46.4,464,1.838524995,2.3125,0.944792,313.125,0
46.5,465,1.839258556,2.3125,0.944792,313.125,0
46.6,466,1.83998804,2.3125,0.944792,313.125,0
46.7,467,1.840713813,2.3125,0.944792,313.125,0
46.8,468,1.841436152,2.3125,0.944792,313.125,0
46.9,469,1.842205541,2.3125,0.944792,313.125,0
47,470,1.842974452,2.3125,0.944792,313.125,0
47.1,471,1.843740188,2.3125,0.944792,313.125,0
47.2,472,1.844501261,2.3125,0.944792,313.125,0
47.3,473,1.845259072,2.3125,0.944792,313.125,0
47.4,474,1.84601232,2.3125,0.944792,313.125,0
47.5,475,1.84676165,2.3125,0.944792,313.125,0
47.6,476,1.847507417,2.3125,0.944792,313.125,0
47.7,477,1.848249525,2.3125,0.944792,313.125,0
47.8,478,1.848987877,2.3125,0.944792,313.125,0
47.9,479,1.849721635,2.3125,0.944792,313.125,0
48,480,1.850452188,2.3125,0.944792,313.125,0
48.1,481,1.851179756,2.3125,0.944792,313.125,0
48.2,482,1.851903118,2.3125,0.944792,313.125,0
48.3,483,1.852623285,2.3125,0.944792,313.125,0
48.4,484,1.853340077,2.3125,0.944792,313.125,0
48.5,485,1.854053189,2.3125,0.944792,313.125,0
48.6,486,1.854761824,2.3125,0.944792,313.125,0
48.7,487,1.855466988,2.3125,0.944792,313.125,0
48.8,488,1.856168588,2.3125,0.944792,313.125,0
48.9,489,1.856820528,2.3125,0.944792,313.125,0
49,490,1.857466804,2.3125,0.944792,313.125,0
49.1,491,1.858109449,2.3125,0.944792,313.125,0
49.2,492,1.858748884,2.3125,0.944792,313.125,0
49.3,493,1.859385462,2.3125,0.944792,313.125,0
49.4,494,1.860019021,2.3125,0.944792,313.125,0
49.5,495,1.860650103,2.3125,0.944792,313.125,0
49.6,496,1.861278327,2.3125,0.944792,313.125,0
49.7,497,1.86190381,2.3125,0.944792,313.125,0
49.8,498,1.86256842,2.3125,0.944792,313.125,0
49.9,499,1.863231775,2.3125,0.944792,313.125,0
50,500,1.86389261,2.3125,0.944792,313.125,0
