time,time step,concentration,inlet concentration,volume flow rate,inlet temperature,initial concentration
17.8,178,1.654138435,2.8125,1.151042,356.875,0
17.9,179,1.65825475,2.8125,1.151042,356.875,0
18,180,1.66241059,2.8125,1.151042,356.875,0
18.1,181,1.666543676,2.8125,1.151042,356.875,0
18.2,182,1.670626858,2.8125,1.151042,356.875,0
18.3,183,1.674688174,2.8125,1.151042,356.875,0
18.4,184,1.678720806,2.8125,1.151042,356.875,0
18.5,185,1.682720817,2.8125,1.151042,356.875,0
18.6,186,1.686682266,2.8125,1.151042,356.875,0
18.7,187,1.690617155,2.8125,1.151042,356.875,0
18.8,188,1.694448838,2.8125,1.151042,356.875,0
18.9,189,1.698286818,2.8125,1.151042,356.875,0
19,190,1.702098854,2.8125,1.151042,356.875,0
19.1,191,1.705880518,2.8125,1.151042,356.875,0
19.2,192,1.709632051,2.8125,1.151042,356.875,0
19.3,193,1.713353526,2.8125,1.151042,356.875,0
19.4,194,1.717045535,2.8125,1.151042,356.875,0
19.5,195,1.720725604,2.8125,1.151042,356.875,0
19.6,196,1.724384566,2.8125,1.151042,356.875,0
19.7,197,1.728009998,2.8125,1.151042,356.875,0
19.8,198,1.731602428,2.8125,1.151042,356.875,0
19.9,199,1.735172727,2.8125,1.151042,356.875,0
20,200,1.738712524,2.8125,1.151042,356.875,0
20.1,201,1.742221845,2.8125,1.151042,356.875,0
20.2,202,1.745643303,2.8125,1.151042,356.875,0
20.3,203,1.749096765,2.8125,1.151042,356.875,0
20.4,204,1.7524694,2.8125,1.151042,356.875,0
20.5,205,1.755808025,2.8125,1.151042,356.875,0
20.6,206,1.759183109,2.8125,1.151042,356.875,0
20.7,207,1.76247833,2.8125,1.151042,356.875,0
20.8,208,1.765778405,2.8125,1.151042,356.875,0
20.9,209,1.76901628,2.8125,1.151042,356.875,0
21,210,1.772285753,2.8125,1.151042,356.875,0
21.1,211,1.77547666,2.8125,1.151042,356.875,0
21.2,212,1.778635869,2.8125,1.151042,356.875,0
21.3,213,1.781828949,2.8125,1.151042,356.875,0
21.4,214,1.784982843,2.8125,1.151042,356.875,0
21.5,215,1.788114972,2.8125,1.151042,356.875,0
21.6,216,1.791175636,2.8125,1.151042,356.875,0
21.7,217,1.794253844,2.8125,1.151042,356.875,0
21.8,218,1.797267913,2.8125,1.151042,356.875,0
21.9,219,1.80029859,2.8125,1.151042,356.875,0
22,220,1.803264946,2.8125,1.151042,356.875,0
22.1,221,1.806255495,2.8125,1.151042,356.875,0
22.2,222,1.809214355,2.8125,1.151042,356.875,0
22.3,223,1.812110901,2.8125,1.151042,356.875,0
22.4,224,1.814980803,2.8125,1.151042,356.875,0
22.5,225,1.817882242,2.8125,1.151042,356.875,0
22.6,226,1.82071453,2.8125,1.151042,356.875,0
22.7,227,1.823518244,2.8125,1.151042,356.875,0
22.8,228,1.826300672,2.8125,1.151042,356.875,0
22.9,229,1.829062583,2.8125,1.151042,356.875,0
23,230,1.83184473,2.8125,1.151042,356.875,0
23.1,231,1.834601468,2.8125,1.151042,356.875,0
23.2,232,1.837332142,2.8125,1.151042,356.875,0
23.3,233,1.840040016,2.8125,1.151042,356.875,0
23.4,234,1.84272579,2.8125,1.151042,356.875,0
23.5,235,1.845396633,2.8125,1.151042,356.875,0
23.6,236,1.8480471,2.8125,1.151042,356.875,0
23.7,237,1.850638792,2.8125,1.151042,356.875,0
23.8,238,1.853207605,2.8125,1.151042,356.875,0
23.9,239,1.855756992,2.8125,1.151042,356.875,0
24,240,1.858287123,2.8125,1.151042,356.875,0
24.1,241,1.860799105,2.8125,1.151042,356.875,0
24.2,242,1.86332144,2.8125,1.151042,356.875,0
24.3,243,1.865826438,2.8125,1.151042,356.875,0
24.4,244,1.86831027,2.8125,1.151042,356.875,0
24.5,245,1.870745391,2.8125,1.151042,356.875,0
24.6,246,1.87319909,2.8125,1.151042,356.875,0
24.7,247,1.875598682,2.8125,1.151042,356.875,0
24.8,248,1.877974492,2.8125,1.151042,356.875,0
24.9,249,1.880332232,2.8125,1.151042,356.875,0
25,250,1.882699527,2.8125,1.151042,356.875,0
25.1,251,1.88502351,2.8125,1.151042,356.875,0
25.2,252,1.887353343,2.8125,1.151042,356.875,0
25.3,253,1.88967315,2.8125,1.151042,356.875,0
25.4,254,1.891942205,2.8125,1.151042,356.875,0
25.5,255,1.894190722,2.8125,1.151042,356.875,0
25.6,256,1.896422528,2.8125,1.151042,356.875,0
25.7,257,1.898628034,2.8125,1.151042,356.875,0
25.8,258,1.900447338,2.8125,1.151042,356.875,0
25.9,259,1.902237195,2.8125,1.151042,356.875,0
26,260,1.904140628,2.8125,1.151042,356.875,0
26.1,261,1.906038881,2.8125,1.151042,356.875,0
26.2,262,1.907926493,2.8125,1.151042,356.875,0
26.3,263,1.909804473,2.8125,1.151042,356.875,0
26.4,264,1.911670066,2.8125,1.151042,356.875,0
26.5,265,1.91352664,2.8125,1.151042,356.875,0
26.6,266,1.915371976,2.8125,1.151042,356.875,0
26.7,267,1.917207598,2.8125,1.151042,356.875,0
26.8,268,1.919031109,2.8125,1.151042,356.875,0
26.9,269,1.920843028,2.8125,1.151042,356.875,0
27,270,1.922644536,2.8125,1.151042,356.875,0
27.1,271,1.924431888,2.8125,1.151042,356.875,0
27.2,272,1.926209171,2.8125,1.151042,356.875,0
27.3,273,1.927975338,2.8125,1.151042,356.875,0
27.4,274,1.929732263,2.8125,1.151042,356.875,0
27.5,275,1.931478719,2.8125,1.151042,356.875,0
27.6,276,1.93321277,2.8125,1.151042,356.875,0
27.7,277,1.934933655,2.8125,1.151042,356.875,0
27.8,278,1.936641995,2.8125,1.151042,356.875,0
27.9,279,1.938338721,2.8125,1.151042,356.875,0
28,280,1.940022945,2.8125,1.151042,356.875,0
28.1,281,1.941694932,2.8125,1.151042,356.875,0
28.2,282,1.943354527,2.8125,1.151042,356.875,0
28.3,283,1.945001933,2.8125,1.151042,356.875,0
28.4,284,1.94663795,2.8125,1.151042,356.875,0
28.5,285,1.948158533,2.8125,1.151042,356.875,0
28.6,286,1.94966247,2.8125,1.151042,356.875,0
28.7,287,1.951153844,2.8125,1.151042,356.875,0
28.8,288,1.952635285,2.8125,1.151042,356.875,0
28.9,289,1.954107692,2.8125,1.151042,356.875,0
29,290,1.955570722,2.8125,1.151042,356.875,0
29.1,291,1.957024312,2.8125,1.151042,356.875,0
29.2,292,1.958467617,2.8125,1.151042,356.875,0
29.3,293,1.9599023,2.8125,1.151042,356.875,0
29.4,294,1.961328021,2.8125,1.151042,356.875,0
29.5,295,1.962842114,2.8125,1.151042,356.875,0
29.6,296,1.964353163,2.8125,1.151042,356.875,0
29.7,297,1.965855209,2.8125,1.151042,356.875,0
29.8,298,1.967346438,2.8125,1.151042,356.875,0
29.9,299,1.968829021,2.8125,1.151042,356.875,0
30,300,1.970301523,2.8125,1.151042,356.875,0
30.1,301,1.97176487,2.8125,1.151042,356.875,0
30.2,302,1.973219274,2.8125,1.151042,356.875,0
30.3,303,1.974663776,2.8125,1.151042,356.875,0
30.4,304,1.97609755,2.8125,1.151042,356.875,0
30.5,305,1.977521666,2.8125,1.151042,356.875,0
30.6,306,1.978937101,2.8125,1.151042,356.875,0
30.7,307,1.980342944,2.8125,1.151042,356.875,0
30.8,308,1.981739309,2.8125,1.151042,356.875,0
30.9,309,1.983125315,2.8125,1.151042,356.875,0
31,310,1.984500193,2.8125,1.151042,356.875,0
31.1,311,1.98586716,2.8125,1.151042,356.875,0
31.2,312,1.987224464,2.8125,1.151042,356.875,0
31.3,313,1.988572511,2.8125,1.151042,356.875,0
31.4,314,1.989910031,2.8125,1.151042,356.875,0
31.5,315,1.99123873,2.8125,1.151042,356.875,0
31.6,316,1.992557799,2.8125,1.151042,356.875,0
31.7,317,1.993782921,2.8125,1.151042,356.875,0
31.8,318,1.99507754,2.8125,1.151042,356.875,0
31.9,319,1.996366827,2.8125,1.151042,356.875,0
32,320,1.997648842,2.8125,1.151042,356.875,0
32.1,321,1.998920832,2.8125,1.151042,356.875,0
32.2,322,2.000183438,2.8125,1.151042,356.875,0
32.3,323,2.001439183,2.8125,1.151042,356.875,0
32.4,324,2.002687344,2.8125,1.151042,356.875,0
32.5,325,2.003927638,2.8125,1.151042,356.875,0
32.6,326,2.005158756,2.8125,1.151042,356.875,0
32.7,327,2.006303632,2.8125,1.151042,356.875,0
32.8,328,2.00743541,2.8125,1.151042,356.875,0
32.9,329,2.008558212,2.8125,1.151042,356.875,0
33,330,2.009672996,2.8125,1.151042,356.875,0
33.1,331,2.010780904,2.8125,1.151042,356.875,0
33.2,332,2.011957066,2.8125,1.151042,356.875,0
33.3,333,2.01313076,2.8125,1.151042,356.875,0
33.4,334,2.01429813,2.8125,1.151042,356.875,0
33.5,335,2.015457584,2.8125,1.151042,356.875,0
33.6,336,2.016608302,2.8125,1.151042,356.875,0
33.7,337,2.017750801,2.8125,1.151042,356.875,0
33.8,338,2.018886008,2.8125,1.151042,356.875,0
33.9,339,2.020013333,2.8125,1.151042,356.875,0
34,340,2.021134759,2.8125,1.151042,356.875,0
34.1,341,2.022247868,2.8125,1.151042,356.875,0
34.2,342,2.023281579,2.8125,1.151042,356.875,0
34.3,343,2.024304139,2.8125,1.151042,356.875,0
34.4,344,2.02531886,2.8125,1.151042,356.875,0
34.5,345,2.026326615,2.8125,1.151042,356.875,0
34.6,346,2.027327863,2.8125,1.151042,356.875,0
34.7,347,2.028323609,2.8125,1.151042,356.875,0
34.8,348,2.029381951,2.8125,1.151042,356.875,0
34.9,349,2.030437757,2.8125,1.151042,356.875,0
35,350,2.031487657,2.8125,1.151042,356.875,0
35.1,351,2.032530129,2.8125,1.151042,356.875,0
35.2,352,2.033565461,2.8125,1.151042,356.875,0
35.3,353,2.034594378,2.8125,1.151042,356.875,0
35.4,354,2.035615385,2.8125,1.151042,356.875,0
35.5,355,2.03662799,2.8125,1.151042,356.875,0
35.6,356,2.037633393,2.8125,1.151042,356.875,0
35.7,357,2.038568528,2.8125,1.151042,356.875,0
35.8,358,2.039556695,2.8125,1.151042,356.875,0
35.9,359,2.040541955,2.8125,1.151042,356.875,0
36,360,2.041520142,2.8125,1.151042,356.875,0
36.1,361,2.042492556,2.8125,1.151042,356.875,0
36.2,362,2.043457884,2.8125,1.151042,356.875,0
36.3,363,2.04441647,2.8125,1.151042,356.875,0
36.4,364,2.045368653,2.8125,1.151042,356.875,0
36.5,365,2.046314257,2.8125,1.151042,356.875,0
36.6,366,2.047253419,2.8125,1.151042,356.875,0
36.7,367,2.048186257,2.8125,1.151042,356.875,0
36.8,368,2.049112214,2.8125,1.151042,356.875,0
36.9,369,2.050031752,2.8125,1.151042,356.875,0
37,370,2.050945474,2.8125,1.151042,356.875,0
37.1,371,2.051852721,2.8125,1.151042,356.875,0
37.2,372,2.052753939,2.8125,1.151042,356.875,0
37.3,373,2.053648699,2.8125,1.151042,356.875,0
37.4,374,2.054537598,2.8125,1.151042,356.875,0
37.5,375,2.055419639,2.8125,1.151042,356.875,0
37.6,376,2.056296094,2.8125,1.151042,356.875,0
37.7,377,2.057166979,2.8125,1.151042,356.875,0
37.8,378,2.058032204,2.8125,1.151042,356.875,0
37.9,379,2.058890746,2.8125,1.151042,356.875,0
38,380,2.059689408,2.8125,1.151042,356.875,0
38.1,381,2.060478958,2.8125,1.151042,356.875,0
38.2,382,2.061262735,2.8125,1.151042,356.875,0
38.3,383,2.062041405,2.8125,1.151042,356.875,0
38.4,384,2.062814706,2.8125,1.151042,356.875,0
38.5,385,2.063583164,2.8125,1.151042,356.875,0
38.6,386,2.064399559,2.8125,1.151042,356.875,0
38.7,387,2.065214142,2.8125,1.151042,356.875,0
38.8,388,2.06602453,2.8125,1.151042,356.875,0
38.9,389,2.066828451,2.8125,1.151042,356.875,0
39,390,2.067626891,2.8125,1.151042,356.875,0
39.1,391,2.068418806,2.8125,1.151042,356.875,0
39.2,392,2.069205014,2.8125,1.151042,356.875,0
39.3,393,2.069986218,2.8125,1.151042,356.875,0
39.4,394,2.070762426,2.8125,1.151042,356.875,0
39.5,395,2.071533527,2.8125,1.151042,356.875,0
39.6,396,2.072298682,2.8125,1.151042,356.875,0
39.7,397,2.073058523,2.8125,1.151042,356.875,0
39.8,398,2.073765999,2.8125,1.151042,356.875,0
39.9,399,2.074465043,2.8125,1.151042,356.875,0
40,400,2.075206265,2.8125,1.151042,356.875,0
40.1,401,2.075946706,2.8125,1.151042,356.875,0
40.2,402,2.076682772,2.8125,1.151042,356.875,0
40.3,403,2.077412798,2.8125,1.151042,356.875,0
40.4,404,2.078139257,2.8125,1.151042,356.875,0
40.5,405,2.078860382,2.8125,1.151042,356.875,0
40.6,406,2.079577177,2.8125,1.151042,356.875,0
40.7,407,2.080289294,2.8125,1.151042,356.875,0
40.8,408,2.080950481,2.8125,1.151042,356.875,0
40.9,409,2.081604182,2.8125,1.151042,356.875,0
41,410,2.082297722,2.8125,1.151042,356.875,0
41.1,411,2.082989411,2.8125,1.151042,356.875,0
41.2,412,2.083676237,2.8125,1.151042,356.875,0
41.3,413,2.084357994,2.8125,1.151042,356.875,0
41.4,414,2.085034772,2.8125,1.151042,356.875,0
41.5,415,2.085707,2.8125,1.151042,356.875,0
41.6,416,2.086374483,2.8125,1.151042,356.875,0
41.7,417,2.087037177,2.8125,1.151042,356.875,0
41.8,418,2.087694856,2.8125,1.151042,356.875,0
41.9,419,2.088348741,2.8125,1.151042,356.875,0
42,420,2.088998404,2.8125,1.151042,356.875,0
42.1,421,2.08964436,2.8125,1.151042,356.875,0
42.2,422,2.090286273,2.8125,1.151042,356.875,0
42.3,423,2.090923629,2.8125,1.151042,356.875,0
42.4,424,2.091556927,2.8125,1.151042,356.875,0
42.5,425,2.092186226,2.8125,1.151042,356.875,0
42.6,426,2.09281097,2.8125,1.151042,356.875,0
42.7,427,2.093432756,2.8125,1.151042,356.875,0
42.8,428,2.09401005,2.8125,1.151042,356.875,0
42.9,429,2.094580356,2.8125,1.151042,356.875,0
43,430,2.095184649,2.8125,1.151042,356.875,0
43.1,431,2.095788392,2.8125,1.151042,356.875,0
43.2,432,2.096389101,2.8125,1.151042,356.875,0
43.3,433,2.096985413,2.8125,1.151042,356.875,0
43.4,434,2.097577246,2.8125,1.151042,356.875,0
43.5,435,2.098165489,2.8125,1.151042,356.875,0
43.6,436,2.098749515,2.8125,1.151042,356.875,0
43.7,437,2.099328737,2.8125,1.151042,356.875,0
43.8,438,2.099904077,2.8125,1.151042,356.875,0
43.9,439,2.10047588,2.8125,1.151042,356.875,0
44,440,2.101043865,2.8125,1.151042,356.875,0
44.1,441,2.101608101,2.8125,1.151042,356.875,0
44.2,442,2.102168214,2.8125,1.151042,356.875,0
44.3,443,2.102724069,2.8125,1.151042,356.875,0
44.4,444,2.103275776,2.8125,1.151042,356.875,0
44.5,445,2.103823934,2.8125,1.151042,356.875,0
44.6,446,2.104368102,2.8125,1.151042,356.875,0
44.7,447,2.104874971,2.8125,1.151042,356.875,0
44.8,448,2.105375973,2.8125,1.151042,356.875,0
44.9,449,2.10587355,2.8125,1.151042,356.875,0
45,450,2.106367646,2.8125,1.151042,356.875,0
45.1,451,2.106858897,2.8125,1.151042,356.875,0
45.2,452,2.107346932,2.8125,1.151042,356.875,0
45.3,453,2.107832052,2.8125,1.151042,356.875,0
45.4,454,2.108345826,2.8125,1.151042,356.875,0
45.5,455,2.108858567,2.8125,1.151042,356.875,0
45.6,456,2.109368184,2.8125,1.151042,356.875,0
45.7,457,2.10987445,2.8125,1.151042,356.875,0
45.8,458,2.110377905,2.8125,1.151042,356.875,0
45.9,459,2.110877723,2.8125,1.151042,356.875,0
46,460,2.111374245,2.8125,1.151042,356.875,0
46.1,461,2.111867428,2.8125,1.151042,356.875,0
46.2,462,2.112357187,2.8125,1.151042,356.875,0
46.3,463,2.112843185,2.8125,1.151042,356.875,0
46.4,464,2.11332566,2.8125,1.151042,356.875,0
46.5,465,2.113805013,2.8125,1.151042,356.875,0
46.6,466,2.114251411,2.8125,1.151042,356.875,0
46.7,467,2.114692509,2.8125,1.151042,356.875,0
46.8,468,2.115159153,2.8125,1.151042,356.875,0
46.9,469,2.115624866,2.8125,1.151042,356.875,0
47,470,2.116087927,2.8125,1.151042,356.875,0
47.1,471,2.116548385,2.8125,1.151042,356.875,0
47.2,472,2.117005722,2.8125,1.151042,356.875,0
47.3,473,2.117459823,2.8125,1.151042,356.875,0
47.4,474,2.11788318,2.8125,1.151042,356.875,0
47.5,475,2.118301538,2.8125,1.151042,356.875,0
47.6,476,2.118716964,2.8125,1.151042,356.875,0
47.7,477,2.119129591,2.8125,1.151042,356.875,0
47.8,478,2.119539667,2.8125,1.151042,356.875,0
47.9,479,2.11994699,2.8125,1.151042,356.875,0
48,480,2.120351726,2.8125,1.151042,356.875,0
48.1,481,2.120754043,2.8125,1.151042,356.875,0
48.2,482,2.121153816,2.8125,1.151042,356.875,0
48.3,483,2.12155117,2.8125,1.151042,356.875,0
48.4,484,2.121945955,2.8125,1.151042,356.875,0
48.5,485,2.122338294,2.8125,1.151042,356.875,0
48.6,486,2.122728079,2.8125,1.151042,356.875,0
48.7,487,2.123115722,2.8125,1.151042,356.875,0
48.8,488,2.123526582,2.8125,1.151042,356.875,0
48.9,489,2.123936462,2.8125,1.151042,356.875,0
49,490,2.124318887,2.8125,1.151042,356.875,0
49.1,491,2.124721337,2.8125,1.151042,356.875,0
49.2,492,2.125123345,2.8125,1.151042,356.875,0
49.3,493,2.125522805,2.8125,1.151042,356.875,0
49.4,494,2.125919289,2.8125,1.151042,356.875,0
49.5,495,2.12631305,2.8125,1.151042,356.875,0
49.6,496,2.126704052,2.8125,1.151042,356.875,0
49.7,497,2.127092414,2.8125,1.151042,356.875,0
49.8,498,2.127477906,2.8125,1.151042,356.875,0
49.9,499,2.127837526,2.8125,1.151042,356.875,0
50,500,2.128192995,2.8125,1.151042,356.875,0
