time,time step,concentration,inlet concentration,volume flow rate,inlet temperature,initial concentration
12.2,122,0.412850605,2.6875,0.326042,330.625,0
12.3,123,0.416158387,2.6875,0.326042,330.625,0
12.4,124,0.419457917,2.6875,0.326042,330.625,0
12.5,125,0.42285814,2.6875,0.326042,330.625,0
12.6,126,0.426211497,2.6875,0.326042,330.625,0
12.7,127,0.429487685,2.6875,0.326042,330.625,0
12.8,128,0.432750383,2.6875,0.326042,330.625,0
12.9,129,0.436002445,2.6875,0.326042,330.625,0
13,130,0.439247572,2.6875,0.326042,330.625,0
13.1,131,0.442487321,2.6875,0.326042,330.625,0
13.2,132,0.445718183,2.6875,0.326042,330.625,0
13.3,133,0.448939873,2.6875,0.326042,330.625,0
13.4,134,0.452257382,2.6875,0.326042,330.625,0
13.5,135,0.455464378,2.6875,0.326042,330.625,0
13.6,136,0.45865856,2.6875,0.326042,330.625,0
13.7,137,0.461948784,2.6875,0.326042,330.625,0
13.8,138,0.465233084,2.6875,0.326042,330.625,0
13.9,139,0.468507097,2.6875,0.326042,330.625,0
14,140,0.471772642,2.6875,0.326042,330.625,0
14.1,141,0.475028404,2.6875,0.326042,330.625,0
14.2,142,0.478274699,2.6875,0.326042,330.625,0
14.3,143,0.481512341,2.6875,0.326042,330.625,0
14.4,144,0.484739918,2.6875,0.326042,330.625,0
14.5,145,0.48795842,2.6875,0.326042,330.625,0
14.6,146,0.491167322,2.6875,0.326042,330.625,0
14.7,147,0.494366667,2.6875,0.326042,330.625,0
14.8,148,0.497510759,2.6875,0.326042,330.625,0
14.9,149,0.500687728,2.6875,0.326042,330.625,0
15,150,0.503759935,2.6875,0.326042,330.625,0
15.1,151,0.506919668,2.6875,0.326042,330.625,0
15.2,152,0.51003575,2.6875,0.326042,330.625,0
15.3,153,0.513180538,2.6875,0.326042,330.625,0
15.4,154,0.516319139,2.6875,0.326042,330.625,0
15.5,155,0.519448783,2.6875,0.326042,330.625,0
15.6,156,0.522568011,2.6875,0.326042,330.625,0
15.7,157,0.525636023,2.6875,0.326042,330.625,0
15.8,158,0.528738465,2.6875,0.326042,330.625,0
15.9,159,0.531740657,2.6875,0.326042,330.625,0
16,160,0.53482443,2.6875,0.326042,330.625,0
16.1,161,0.537903263,2.6875,0.326042,330.625,0
16.2,162,0.540938274,2.6875,0.326042,330.625,0
16.3,163,0.543908463,2.6875,0.326042,330.625,0
16.4,164,0.546921737,2.6875,0.326042,330.625,0
16.5,165,0.549877279,2.6875,0.326042,330.625,0
16.6,166,0.55287855,2.6875,0.326042,330.625,0
16.7,167,0.555819455,2.6875,0.326042,330.625,0
16.8,168,0.558747611,2.6875,0.326042,330.625,0
16.9,169,0.561759762,2.6875,0.326042,330.625,0
17,170,0.564726679,2.6875,0.326042,330.625,0
17.1,171,0.567723659,2.6875,0.326042,330.625,0
17.2,172,0.570715879,2.6875,0.326042,330.625,0
17.3,173,0.573701227,2.6875,0.326042,330.625,0
17.4,174,0.576641514,2.6875,0.326042,330.625,0
17.5,175,0.57952036,2.6875,0.326042,330.625,0
17.6,176,0.582384426,2.6875,0.326042,330.625,0
17.7,177,0.585241392,2.6875,0.326042,330.625,0
17.8,178,0.588093029,2.6875,0.326042,330.625,0
17.9,179,0.590983336,2.6875,0.326042,330.625,0
18,180,0.593909703,2.6875,0.326042,330.625,0
18.1,181,0.59679738,2.6875,0.326042,330.625,0
18.2,182,0.599670538,2.6875,0.326042,330.625,0
18.3,183,0.602488452,2.6875,0.326042,330.625,0
18.4,184,0.605296889,2.6875,0.326042,330.625,0
18.5,185,0.608098187,2.6875,0.326042,330.625,0
18.6,186,0.610892804,2.6875,0.326042,330.625,0
18.7,187,0.613726768,2.6875,0.326042,330.625,0
18.8,188,0.616594094,2.6875,0.326042,330.625,0
18.9,189,0.619453887,2.6875,0.326042,330.625,0
19,190,0.622272479,2.6875,0.326042,330.625,0
19.1,191,0.625077018,2.6875,0.326042,330.625,0
19.2,192,0.62791237,2.6875,0.326042,330.625,0
19.3,193,0.630742105,2.6875,0.326042,330.625,0
19.4,194,0.633564019,2.6875,0.326042,330.625,0
19.5,195,0.636377786,2.6875,0.326042,330.625,0
19.6,196,0.639183397,2.6875,0.326042,330.625,0
19.7,197,0.641898237,2.6875,0.326042,330.625,0
19.8,198,0.644681544,2.6875,0.326042,330.625,0
19.9,199,0.647463263,2.6875,0.326042,330.625,0
20,200,0.650202053,2.6875,0.326042,330.625,0
20.1,201,0.652928077,2.6875,0.326042,330.625,0
20.2,202,0.655680858,2.6875,0.326042,330.625,0
20.3,203,0.658431351,2.6875,0.326042,330.625,0
20.4,204,0.661141966,2.6875,0.326042,330.625,0
20.5,205,0.663840152,2.6875,0.326042,330.625,0
20.6,206,0.666567078,2.6875,0.326042,330.625,0
20.7,207,0.669256496,2.6875,0.326042,330.625,0
20.8,208,0.671940597,2.6875,0.326042,330.625,0
20.9,209,0.674645382,2.6875,0.326042,330.625,0
21,210,0.677344141,2.6875,0.326042,330.625,0
21.1,211,0.680036393,2.6875,0.326042,330.625,0
21.2,212,0.682720905,2.6875,0.326042,330.625,0
21.3,213,0.685398729,2.6875,0.326042,330.625,0
21.4,214,0.688070573,2.6875,0.326042,330.625,0
21.5,215,0.69073472,2.6875,0.326042,330.625,0
21.6,216,0.69339243,2.6875,0.326042,330.625,0
21.7,217,0.696041795,2.6875,0.326042,330.625,0
21.8,218,0.698650634,2.6875,0.326042,330.625,0
21.9,219,0.701207557,2.6875,0.326042,330.625,0
22,220,0.703830405,2.6875,0.326042,330.625,0
22.1,221,0.70637847,2.6875,0.326042,330.625,0
22.2,222,0.708987306,2.6875,0.326042,330.625,0
22.3,223,0.711566954,2.6875,0.326042,330.625,0
22.4,224,0.714166981,2.6875,0.326042,330.625,0
22.5,225,0.716763479,2.6875,0.326042,330.625,0
22.6,226,0.719350253,2.6875,0.326042,330.625,0
22.7,227,0.721930902,2.6875,0.326042,330.625,0
22.8,228,0.724470533,2.6875,0.326042,330.625,0
22.9,229,0.727031339,2.6875,0.326042,330.625,0
23,230,0.72959062,2.6875,0.326042,330.625,0
23.1,231,0.732144539,2.6875,0.326042,330.625,0
23.2,232,0.73461913,2.6875,0.326042,330.625,0
23.3,233,0.737154198,2.6875,0.326042,330.625,0
23.4,234,0.739685224,2.6875,0.326042,330.625,0
23.5,235,0.742210875,2.6875,0.326042,330.625,0
23.6,236,0.744699898,2.6875,0.326042,330.625,0
23.7,237,0.74721025,2.6875,0.326042,330.625,0
23.8,238,0.749683348,2.6875,0.326042,330.625,0
23.9,239,0.752152025,2.6875,0.326042,330.625,0
24,240,0.754575104,2.6875,0.326042,330.625,0
24.1,241,0.756987578,2.6875,0.326042,330.625,0
24.2,242,0.759396012,2.6875,0.326042,330.625,0
24.3,243,0.76186777,2.6875,0.326042,330.625,0
24.4,244,0.764335861,2.6875,0.326042,330.625,0
24.5,245,0.766728013,2.6875,0.326042,330.625,0
24.6,246,0.769147602,2.6875,0.326042,330.625,0
24.7,247,0.771524518,2.6875,0.326042,330.625,0
24.8,248,0.773964821,2.6875,0.326042,330.625,0
24.9,249,0.776375829,2.6875,0.326042,330.625,0
25,250,0.778807504,2.6875,0.326042,330.625,0
25.1,251,0.781200013,2.6875,0.326042,330.625,0
25.2,252,0.783546525,2.6875,0.326042,330.625,0
25.3,253,0.785887135,2.6875,0.326042,330.625,0
25.4,254,0.788222873,2.6875,0.326042,330.625,0
25.5,255,0.790621306,2.6875,0.326042,330.625,0
25.6,256,0.793016051,2.6875,0.326042,330.625,0
25.7,257,0.795379325,2.6875,0.326042,330.625,0
25.8,258,0.797734793,2.6875,0.326042,330.625,0
25.9,259,0.800143029,2.6875,0.326042,330.625,0
26,260,0.802545051,2.6875,0.326042,330.625,0
26.1,261,0.80490577,2.6875,0.326042,330.625,0
26.2,262,0.807258274,2.6875,0.326042,330.625,0
26.3,263,0.809604405,2.6875,0.326042,330.625,0
26.4,264,0.811944062,2.6875,0.326042,330.625,0
26.5,265,0.814311334,2.6875,0.326042,330.625,0
26.6,266,0.816672297,2.6875,0.326042,330.625,0
26.7,267,0.819026145,2.6875,0.326042,330.625,0
26.8,268,0.821372988,2.6875,0.326042,330.625,0
26.9,269,0.823712658,2.6875,0.326042,330.625,0
27,270,0.826045467,2.6875,0.326042,330.625,0
27.1,271,0.828308945,2.6875,0.326042,330.625,0
27.2,272,0.83059319,2.6875,0.326042,330.625,0
27.3,273,0.832874076,2.6875,0.326042,330.625,0
27.4,274,0.835184458,2.6875,0.326042,330.625,0
27.5,275,0.837489445,2.6875,0.326042,330.625,0
27.6,276,0.839796146,2.6875,0.326042,330.625,0
27.7,277,0.8420876,2.6875,0.326042,330.625,0
27.8,278,0.844371989,2.6875,0.326042,330.625,0
27.9,279,0.846650072,2.6875,0.326042,330.625,0
28,280,0.848936134,2.6875,0.326042,330.625,0
28.1,281,0.851169961,2.6875,0.326042,330.625,0
28.2,282,0.853396019,2.6875,0.326042,330.625,0
28.3,283,0.8556641,2.6875,0.326042,330.625,0
28.4,284,0.857881546,2.6875,0.326042,330.625,0
28.5,285,0.860123515,2.6875,0.326042,330.625,0
28.6,286,0.862368375,2.6875,0.326042,330.625,0
28.7,287,0.8645682,2.6875,0.326042,330.625,0
28.8,288,0.866761491,2.6875,0.326042,330.625,0
28.9,289,0.868948355,2.6875,0.326042,330.625,0
29,290,0.871129962,2.6875,0.326042,330.625,0
29.1,291,0.873306102,2.6875,0.326042,330.625,0
29.2,292,0.875516179,2.6875,0.326042,330.625,0
29.3,293,0.877727133,2.6875,0.326042,330.625,0
29.4,294,0.87988613,2.6875,0.326042,330.625,0
29.5,295,0.882037918,2.6875,0.326042,330.625,0
29.6,296,0.884185194,2.6875,0.326042,330.625,0
29.7,297,0.886327351,2.6875,0.326042,330.625,0
29.8,298,0.888464793,2.6875,0.326042,330.625,0
29.9,299,0.890595934,2.6875,0.326042,330.625,0
30,300,0.89272238,2.6875,0.326042,330.625,0
30.1,301,0.894842446,2.6875,0.326042,330.625,0
30.2,302,0.896958418,2.6875,0.326042,330.625,0
30.3,303,0.899068354,2.6875,0.326042,330.625,0
30.4,304,0.901173106,2.6875,0.326042,330.625,0
30.5,305,0.90327284,2.6875,0.326042,330.625,0
30.6,306,0.905404196,2.6875,0.326042,330.625,0
30.7,307,0.907537781,2.6875,0.326042,330.625,0
30.8,308,0.909663729,2.6875,0.326042,330.625,0
30.9,309,0.911787522,2.6875,0.326042,330.625,0
31,310,0.913899599,2.6875,0.326042,330.625,0
31.1,311,0.916009996,2.6875,0.326042,330.625,0
31.2,312,0.918097067,2.6875,0.326042,330.625,0
31.3,313,0.920176531,2.6875,0.326042,330.625,0
31.4,314,0.922260487,2.6875,0.326042,330.625,0
31.5,315,0.924343934,2.6875,0.326042,330.625,0
31.6,316,0.926422544,2.6875,0.326042,330.625,0
31.7,317,0.928500294,2.6875,0.326042,330.625,0
31.8,318,0.930572213,2.6875,0.326042,330.625,0
31.9,319,0.932638499,2.6875,0.326042,330.625,0
32,320,0.934695507,2.6875,0.326042,330.625,0
32.1,321,0.936750532,2.6875,0.326042,330.625,0
32.2,322,0.938800302,2.6875,0.326042,330.625,0
32.3,323,0.940843891,2.6875,0.326042,330.625,0
32.4,324,0.942881934,2.6875,0.326042,330.625,0
32.5,325,0.944914642,2.6875,0.326042,330.625,0
32.6,326,0.946941776,2.6875,0.326042,330.625,0
32.7,327,0.948963687,2.6875,0.326042,330.625,0
32.8,328,0.950980002,2.6875,0.326042,330.625,0
32.9,329,0.952990652,2.6875,0.326042,330.625,0
33,330,0.954996144,2.6875,0.326042,330.625,0
33.1,331,0.956996407,2.6875,0.326042,330.625,0
33.2,332,0.95899149,2.6875,0.326042,330.625,0
33.3,333,0.96098114,2.6875,0.326042,330.625,0
33.4,334,0.962965284,2.6875,0.326042,330.625,0
33.5,335,0.964944044,2.6875,0.326042,330.625,0
33.6,336,0.966913792,2.6875,0.326042,330.625,0
33.7,337,0.968864948,2.6875,0.326042,330.625,0
33.8,338,0.970815942,2.6875,0.326042,330.625,0
33.9,339,0.972772666,2.6875,0.326042,330.625,0
34,340,0.974678228,2.6875,0.326042,330.625,0
34.1,341,0.976225841,2.6875,0.326042,330.625,0
34.2,342,0.978114191,2.6875,0.326042,330.625,0
34.3,343,0.979782213,2.6875,0.326042,330.625,0
34.4,344,0.981432755,2.6875,0.326042,330.625,0
34.5,345,0.983085926,2.6875,0.326042,330.625,0
34.6,346,0.984730841,2.6875,0.326042,330.625,0
34.7,347,0.986376724,2.6875,0.326042,330.625,0
34.8,348,0.988020665,2.6875,0.326042,330.625,0
34.9,349,0.989661596,2.6875,0.326042,330.625,0
35,350,0.991299222,2.6875,0.326042,330.625,0
35.1,351,0.992933139,2.6875,0.326042,330.625,0
35.2,352,0.994564728,2.6875,0.326042,330.625,0
35.3,353,0.99619203,2.6875,0.326042,330.625,0
35.4,354,0.997816955,2.6875,0.326042,330.625,0
35.5,355,0.999436665,2.6875,0.326042,330.625,0
35.6,356,1.001049543,2.6875,0.326042,330.625,0
35.7,357,1.00266006,2.6875,0.326042,330.625,0
35.8,358,1.00426749,2.6875,0.326042,330.625,0
35.9,359,1.005869177,2.6875,0.326042,330.625,0
36,360,1.007468574,2.6875,0.326042,330.625,0
36.1,361,1.00906369,2.6875,0.326042,330.625,0
36.2,362,1.010656951,2.6875,0.326042,330.625,0
36.3,363,1.012247157,2.6875,0.326042,330.625,0
36.4,364,1.013832802,2.6875,0.326042,330.625,0
36.5,365,1.015415851,2.6875,0.326042,330.625,0
36.6,366,1.016995717,2.6875,0.326042,330.625,0
36.7,367,1.018572916,2.6875,0.326042,330.625,0
36.8,368,1.020145095,2.6875,0.326042,330.625,0
36.9,369,1.021712604,2.6875,0.326042,330.625,0
37,370,1.023278642,2.6875,0.326042,330.625,0
37.1,371,1.024841999,2.6875,0.326042,330.625,0
37.2,372,1.026400928,2.6875,0.326042,330.625,0
37.3,373,1.027956015,2.6875,0.326042,330.625,0
37.4,374,1.029508343,2.6875,0.326042,330.625,0
37.5,375,1.031056013,2.6875,0.326042,330.625,0
37.6,376,1.032599922,2.6875,0.326042,330.625,0
37.7,377,1.034142389,2.6875,0.326042,330.625,0
37.8,378,1.035681453,2.6875,0.326042,330.625,0
37.9,379,1.037214692,2.6875,0.326042,330.625,0
38,380,1.038743659,2.6875,0.326042,330.625,0
38.1,381,1.040268097,2.6875,0.326042,330.625,0
38.2,382,1.041790793,2.6875,0.326042,330.625,0
38.3,383,1.043199201,2.6875,0.326042,330.625,0
38.4,384,1.04459946,2.6875,0.326042,330.625,0
38.5,385,1.04599575,2.6875,0.326042,330.625,0
38.6,386,1.047499904,2.6875,0.326042,330.625,0
38.7,387,1.049008767,2.6875,0.326042,330.625,0
38.8,388,1.05051504,2.6875,0.326042,330.625,0
38.9,389,1.052018486,2.6875,0.326042,330.625,0
39,390,1.053518562,2.6875,0.326042,330.625,0
39.1,391,1.055015407,2.6875,0.326042,330.625,0
39.2,392,1.056507626,2.6875,0.326042,330.625,0
39.3,393,1.057996894,2.6875,0.326042,330.625,0
39.4,394,1.059480649,2.6875,0.326042,330.625,0
39.5,395,1.060960893,2.6875,0.326042,330.625,0
39.6,396,1.062439005,2.6875,0.326042,330.625,0
39.7,397,1.063909999,2.6875,0.326042,330.625,0
39.8,398,1.065377911,2.6875,0.326042,330.625,0
39.9,399,1.066841567,2.6875,0.326042,330.625,0
40,400,1.068304948,2.6875,0.326042,330.625,0
40.1,401,1.069658746,2.6875,0.326042,330.625,0
40.2,402,1.071004431,2.6875,0.326042,330.625,0
40.3,403,1.07234491,2.6875,0.326042,330.625,0
40.4,404,1.073683456,2.6875,0.326042,330.625,0
40.5,405,1.075019517,2.6875,0.326042,330.625,0
40.6,406,1.076354714,2.6875,0.326042,330.625,0
40.7,407,1.07768666,2.6875,0.326042,330.625,0
40.8,408,1.079121948,2.6875,0.326042,330.625,0
40.9,409,1.080556592,2.6875,0.326042,330.625,0
41,410,1.08198977,2.6875,0.326042,330.625,0
41.1,411,1.083418788,2.6875,0.326042,330.625,0
41.2,412,1.084845723,2.6875,0.326042,330.625,0
41.3,413,1.086165188,2.6875,0.326042,330.625,0
41.4,414,1.087477671,2.6875,0.326042,330.625,0
41.5,415,1.088786405,2.6875,0.326042,330.625,0
41.6,416,1.0901953,2.6875,0.326042,330.625,0
41.7,417,1.091604742,2.6875,0.326042,330.625,0
41.8,418,1.093012671,2.6875,0.326042,330.625,0
41.9,419,1.09441752,2.6875,0.326042,330.625,0
42,420,1.095820178,2.6875,0.326042,330.625,0
42.1,421,1.09721836,2.6875,0.326042,330.625,0
42.2,422,1.098612841,2.6875,0.326042,330.625,0
42.3,423,1.100005217,2.6875,0.326042,330.625,0
42.4,424,1.101393503,2.6875,0.326042,330.625,0
42.5,425,1.102777546,2.6875,0.326042,330.625,0
42.6,426,1.104156238,2.6875,0.326042,330.625,0
42.7,427,1.105530899,2.6875,0.326042,330.625,0
42.8,428,1.106804021,2.6875,0.326042,330.625,0
42.9,429,1.108167169,2.6875,0.326042,330.625,0
43,430,1.109531125,2.6875,0.326042,330.625,0
43.1,431,1.110892846,2.6875,0.326042,330.625,0
43.2,432,1.112252165,2.6875,0.326042,330.625,0
43.3,433,1.113512926,2.6875,0.326042,330.625,0
43.4,434,1.114766017,2.6875,0.326042,330.625,0
43.5,435,1.116016569,2.6875,0.326042,330.625,0
43.6,436,1.117264591,2.6875,0.326042,330.625,0
43.7,437,1.118509925,2.6875,0.326042,330.625,0
43.8,438,1.119751941,2.6875,0.326042,330.625,0
43.9,439,1.120992143,2.6875,0.326042,330.625,0
44,440,1.122229942,2.6875,0.326042,330.625,0
44.1,441,1.123562603,2.6875,0.326042,330.625,0
44.2,442,1.1248996,2.6875,0.326042,330.625,0
44.3,443,1.126235034,2.6875,0.326042,330.625,0
44.4,444,1.12756743,2.6875,0.326042,330.625,0
44.5,445,1.128898375,2.6875,0.326042,330.625,0
44.6,446,1.130226521,2.6875,0.326042,330.625,0
44.7,447,1.131550847,2.6875,0.326042,330.625,0
44.8,448,1.132868807,2.6875,0.326042,330.625,0
44.9,449,1.134181979,2.6875,0.326042,330.625,0
45,450,1.135491705,2.6875,0.326042,330.625,0
45.1,451,1.13670369,2.6875,0.326042,330.625,0
45.2,452,1.138002593,2.6875,0.326042,330.625,0
45.3,453,1.139303469,2.6875,0.326042,330.625,0
45.4,454,1.140604513,2.6875,0.326042,330.625,0
45.5,455,1.141806981,2.6875,0.326042,330.625,0
45.6,456,1.143097795,2.6875,0.326042,330.625,0
45.7,457,1.144388506,2.6875,0.326042,330.625,0
45.8,458,1.145677428,2.6875,0.326042,330.625,0
45.9,459,1.146867349,2.6875,0.326042,330.625,0
46,460,1.148050613,2.6875,0.326042,330.625,0
46.1,461,1.149231289,2.6875,0.326042,330.625,0
46.2,462,1.150409378,2.6875,0.326042,330.625,0
46.3,463,1.151585419,2.6875,0.326042,330.625,0
46.4,464,1.152854579,2.6875,0.326042,330.625,0
46.5,465,1.154030352,2.6875,0.326042,330.625,0
46.6,466,1.155199334,2.6875,0.326042,330.625,0
46.7,467,1.156364577,2.6875,0.326042,330.625,0
46.8,468,1.157527748,2.6875,0.326042,330.625,0
46.9,469,1.158688939,2.6875,0.326042,330.625,0
47,470,1.159847104,2.6875,0.326042,330.625,0
47.1,471,1.161003238,2.6875,0.326042,330.625,0
47.2,472,1.162156768,2.6875,0.326042,330.625,0
47.3,473,1.163307112,2.6875,0.326042,330.625,0
47.4,474,1.16445481,2.6875,0.326042,330.625,0
47.5,475,1.165599311,2.6875,0.326042,330.625,0
47.6,476,1.166832448,2.6875,0.326042,330.625,0
47.7,477,1.168068394,2.6875,0.326042,330.625,0
47.8,478,1.169302539,2.6875,0.326042,330.625,0
47.9,479,1.170533909,2.6875,0.326042,330.625,0
48,480,1.171762761,2.6875,0.326042,330.625,0
48.1,481,1.172988467,2.6875,0.326042,330.625,0
48.2,482,1.174210908,2.6875,0.326042,330.625,0
48.3,483,1.175431835,2.6875,0.326042,330.625,0
48.4,484,1.176650959,2.6875,0.326042,330.625,0
48.5,485,1.177867155,2.6875,0.326042,330.625,0
48.6,486,1.179079602,2.6875,0.326042,330.625,0
48.7,487,1.180288248,2.6875,0.326042,330.625,0
48.8,488,1.181494786,2.6875,0.326042,330.625,0
48.9,489,1.182696876,2.6875,0.326042,330.625,0
49,490,1.183892776,2.6875,0.326042,330.625,0
49.1,491,1.18508569,2.6875,0.326042,330.625,0
49.2,492,1.186276184,2.6875,0.326042,330.625,0
49.3,493,1.187465334,2.6875,0.326042,330.625,0
49.4,494,1.188651012,2.6875,0.326042,330.625,0
49.5,495,1.189834119,2.6875,0.326042,330.625,0
49.6,496,1.191014692,2.6875,0.326042,330.625,0
49.7,497,1.192193417,2.6875,0.326042,330.625,0
49.8,498,1.193367498,2.6875,0.326042,330.625,0
49.9,499,1.194538873,2.6875,0.326042,330.625,0
50,500,1.195708298,2.6875,0.326042,330.625,0
