time,time step,concentration,inlet concentration,volume flow rate,inlet temperature,initial concentration
16.4,164,0.881839213,2.5625,0.532292,321.875,0
16.5,165,0.885768731,2.5625,0.532292,321.875,0
16.6,166,0.889697691,2.5625,0.532292,321.875,0
16.7,167,0.893633012,2.5625,0.532292,321.875,0
16.8,168,0.897557577,2.5625,0.532292,321.875,0
16.9,169,0.901460111,2.5625,0.532292,321.875,0
17,170,0.905354172,2.5625,0.532292,321.875,0
17.1,171,0.909233298,2.5625,0.532292,321.875,0
17.2,172,0.913081924,2.5625,0.532292,321.875,0
17.3,173,0.916920576,2.5625,0.532292,321.875,0
17.4,174,0.920752614,2.5625,0.532292,321.875,0
17.5,175,0.924573391,2.5625,0.532292,321.875,0
17.6,176,0.928347632,2.5625,0.532292,321.875,0
17.7,177,0.932135917,2.5625,0.532292,321.875,0
17.8,178,0.935913761,2.5625,0.532292,321.875,0
17.9,179,0.939677257,2.5625,0.532292,321.875,0
18,180,0.943425895,2.5625,0.532292,321.875,0
18.1,181,0.947160498,2.5625,0.532292,321.875,0
18.2,182,0.950874285,2.5625,0.532292,321.875,0
18.3,183,0.954580163,2.5625,0.532292,321.875,0
18.4,184,0.958272437,2.5625,0.532292,321.875,0
18.5,185,0.961950927,2.5625,0.532292,321.875,0
18.6,186,0.96561529,2.5625,0.532292,321.875,0
18.7,187,0.969265919,2.5625,0.532292,321.875,0
18.8,188,0.972902975,2.5625,0.532292,321.875,0
18.9,189,0.976526346,2.5625,0.532292,321.875,0
19,190,0.980135707,2.5625,0.532292,321.875,0
19.1,191,0.983731498,2.5625,0.532292,321.875,0
19.2,192,0.98731344,2.5625,0.532292,321.875,0
19.3,193,0.990882049,2.5625,0.532292,321.875,0
19.4,194,0.994437126,2.5625,0.532292,321.875,0
19.5,195,0.997979131,2.5625,0.532292,321.875,0
19.6,196,1.001507807,2.5625,0.532292,321.875,0
19.7,197,1.005023575,2.5625,0.532292,321.875,0
19.8,198,1.008525754,2.5625,0.532292,321.875,0
19.9,199,1.012014876,2.5625,0.532292,321.875,0
20,200,1.015490715,2.5625,0.532292,321.875,0
20.1,201,1.018939561,2.5625,0.532292,321.875,0
20.2,202,1.022360301,2.5625,0.532292,321.875,0
20.3,203,1.025784595,2.5625,0.532292,321.875,0
20.4,204,1.029206567,2.5625,0.532292,321.875,0
20.5,205,1.032618964,2.5625,0.532292,321.875,0
20.6,206,1.03601845,2.5625,0.532292,321.875,0
20.7,207,1.039404135,2.5625,0.532292,321.875,0
20.8,208,1.042776779,2.5625,0.532292,321.875,0
20.9,209,1.046123747,2.5625,0.532292,321.875,0
21,210,1.049470989,2.5625,0.532292,321.875,0
21.1,211,1.052806337,2.5625,0.532292,321.875,0
21.2,212,1.05612907,2.5625,0.532292,321.875,0
21.3,213,1.059438988,2.5625,0.532292,321.875,0
21.4,214,1.062723742,2.5625,0.532292,321.875,0
21.5,215,1.065981708,2.5625,0.532292,321.875,0
21.6,216,1.069224472,2.5625,0.532292,321.875,0
21.7,217,1.072455971,2.5625,0.532292,321.875,0
21.8,218,1.075676759,2.5625,0.532292,321.875,0
21.9,219,1.078903944,2.5625,0.532292,321.875,0
22,220,1.082128258,2.5625,0.532292,321.875,0
22.1,221,1.085342841,2.5625,0.532292,321.875,0
22.2,222,1.088545084,2.5625,0.532292,321.875,0
22.3,223,1.091734771,2.5625,0.532292,321.875,0
22.4,224,1.094911739,2.5625,0.532292,321.875,0
22.5,225,1.098051466,2.5625,0.532292,321.875,0
22.6,226,1.101193333,2.5625,0.532292,321.875,0
22.7,227,1.104332485,2.5625,0.532292,321.875,0
22.8,228,1.107458332,2.5625,0.532292,321.875,0
22.9,229,1.11056542,2.5625,0.532292,321.875,0
23,230,1.113664412,2.5625,0.532292,321.875,0
23.1,231,1.116756909,2.5625,0.532292,321.875,0
23.2,232,1.119840349,2.5625,0.532292,321.875,0
23.3,233,1.122912097,2.5625,0.532292,321.875,0
23.4,234,1.125960842,2.5625,0.532292,321.875,0
23.5,235,1.129008818,2.5625,0.532292,321.875,0
23.6,236,1.132045852,2.5625,0.532292,321.875,0
23.7,237,1.135057323,2.5625,0.532292,321.875,0
23.8,238,1.138068822,2.5625,0.532292,321.875,0
23.9,239,1.14106096,2.5625,0.532292,321.875,0
24,240,1.144048591,2.5625,0.532292,321.875,0
24.1,241,1.147029626,2.5625,0.532292,321.875,0
24.2,242,1.149999609,2.5625,0.532292,321.875,0
24.3,243,1.152958122,2.5625,0.532292,321.875,0
24.4,244,1.155905007,2.5625,0.532292,321.875,0
24.5,245,1.158840808,2.5625,0.532292,321.875,0
24.6,246,1.16175504,2.5625,0.532292,321.875,0
24.7,247,1.164655618,2.5625,0.532292,321.875,0
24.8,248,1.167556334,2.5625,0.532292,321.875,0
24.9,249,1.170449305,2.5625,0.532292,321.875,0
25,250,1.173331474,2.5625,0.532292,321.875,0
25.1,251,1.176202771,2.5625,0.532292,321.875,0
25.2,252,1.179058623,2.5625,0.532292,321.875,0
25.3,253,1.18188659,2.5625,0.532292,321.875,0
25.4,254,1.184722297,2.5625,0.532292,321.875,0
25.5,255,1.187550795,2.5625,0.532292,321.875,0
25.6,256,1.190368891,2.5625,0.532292,321.875,0
25.7,257,1.193176329,2.5625,0.532292,321.875,0
25.8,258,1.19597347,2.5625,0.532292,321.875,0
25.9,259,1.198760201,2.5625,0.532292,321.875,0
26,260,1.20153644,2.5625,0.532292,321.875,0
26.1,261,1.204295785,2.5625,0.532292,321.875,0
26.2,262,1.207048719,2.5625,0.532292,321.875,0
26.3,263,1.209793611,2.5625,0.532292,321.875,0
26.4,264,1.212528303,2.5625,0.532292,321.875,0
26.5,265,1.215252452,2.5625,0.532292,321.875,0
26.6,266,1.217966376,2.5625,0.532292,321.875,0
26.7,267,1.220666251,2.5625,0.532292,321.875,0
26.8,268,1.22335997,2.5625,0.532292,321.875,0
26.9,269,1.22604406,2.5625,0.532292,321.875,0
27,270,1.228718196,2.5625,0.532292,321.875,0
27.1,271,1.231382523,2.5625,0.532292,321.875,0
27.2,272,1.234030803,2.5625,0.532292,321.875,0
27.3,273,1.236672575,2.5625,0.532292,321.875,0
27.4,274,1.239300928,2.5625,0.532292,321.875,0
27.5,275,1.241923481,2.5625,0.532292,321.875,0
27.6,276,1.244529727,2.5625,0.532292,321.875,0
27.7,277,1.247135011,2.5625,0.532292,321.875,0
27.8,278,1.249727431,2.5625,0.532292,321.875,0
27.9,279,1.25230504,2.5625,0.532292,321.875,0
28,280,1.254862623,2.5625,0.532292,321.875,0
28.1,281,1.257408153,2.5625,0.532292,321.875,0
28.2,282,1.259944614,2.5625,0.532292,321.875,0
28.3,283,1.262472418,2.5625,0.532292,321.875,0
28.4,284,1.264991116,2.5625,0.532292,321.875,0
28.5,285,1.267508062,2.5625,0.532292,321.875,0
28.6,286,1.270021488,2.5625,0.532292,321.875,0
28.7,287,1.272526039,2.5625,0.532292,321.875,0
28.8,288,1.275026463,2.5625,0.532292,321.875,0
28.9,289,1.277519442,2.5625,0.532292,321.875,0
29,290,1.280002842,2.5625,0.532292,321.875,0
29.1,291,1.28247658,2.5625,0.532292,321.875,0
29.2,292,1.284940989,2.5625,0.532292,321.875,0
29.3,293,1.287396074,2.5625,0.532292,321.875,0
29.4,294,1.289841804,2.5625,0.532292,321.875,0
29.5,295,1.292278194,2.5625,0.532292,321.875,0
29.6,296,1.294705522,2.5625,0.532292,321.875,0
29.7,297,1.297115727,2.5625,0.532292,321.875,0
29.8,298,1.299524626,2.5625,0.532292,321.875,0
29.9,299,1.301925016,2.5625,0.532292,321.875,0
30,300,1.304316224,2.5625,0.532292,321.875,0
30.1,301,1.306698359,2.5625,0.532292,321.875,0
30.2,302,1.309066909,2.5625,0.532292,321.875,0
30.3,303,1.31142978,2.5625,0.532292,321.875,0
30.4,304,1.313785939,2.5625,0.532292,321.875,0
30.5,305,1.316133425,2.5625,0.532292,321.875,0
30.6,306,1.318472301,2.5625,0.532292,321.875,0
30.7,307,1.320760966,2.5625,0.532292,321.875,0
30.8,308,1.323079169,2.5625,0.532292,321.875,0
30.9,309,1.325389894,2.5625,0.532292,321.875,0
31,310,1.327694883,2.5625,0.532292,321.875,0
31.1,311,1.329991316,2.5625,0.532292,321.875,0
31.2,312,1.332269664,2.5625,0.532292,321.875,0
31.3,313,1.334546016,2.5625,0.532292,321.875,0
31.4,314,1.336811571,2.5625,0.532292,321.875,0
31.5,315,1.339071582,2.5625,0.532292,321.875,0
31.6,316,1.341324933,2.5625,0.532292,321.875,0
31.7,317,1.343554759,2.5625,0.532292,321.875,0
31.8,318,1.345749455,2.5625,0.532292,321.875,0
31.9,319,1.347959638,2.5625,0.532292,321.875,0
32,320,1.350174235,2.5625,0.532292,321.875,0
32.1,321,1.352345443,2.5625,0.532292,321.875,0
32.2,322,1.354547356,2.5625,0.532292,321.875,0
32.3,323,1.356745476,2.5625,0.532292,321.875,0
32.4,324,1.358895914,2.5625,0.532292,321.875,0
32.5,325,1.361073855,2.5625,0.532292,321.875,0
32.6,326,1.363247546,2.5625,0.532292,321.875,0
32.7,327,1.365409693,2.5625,0.532292,321.875,0
32.8,328,1.36756635,2.5625,0.532292,321.875,0
32.9,329,1.369676325,2.5625,0.532292,321.875,0
33,330,1.371798725,2.5625,0.532292,321.875,0
33.1,331,1.373929212,2.5625,0.532292,321.875,0
33.2,332,1.376054133,2.5625,0.532292,321.875,0
33.3,333,1.378167028,2.5625,0.532292,321.875,0
33.4,334,1.380271063,2.5625,0.532292,321.875,0
33.5,335,1.382357859,2.5625,0.532292,321.875,0
33.6,336,1.384411418,2.5625,0.532292,321.875,0
33.7,337,1.386456431,2.5625,0.532292,321.875,0
33.8,338,1.388529103,2.5625,0.532292,321.875,0
33.9,339,1.390594269,2.5625,0.532292,321.875,0
34,340,1.392655317,2.5625,0.532292,321.875,0
34.1,341,1.394697936,2.5625,0.532292,321.875,0
34.2,342,1.396730233,2.5625,0.532292,321.875,0
34.3,343,1.398754934,2.5625,0.532292,321.875,0
34.4,344,1.400772238,2.5625,0.532292,321.875,0
34.5,345,1.402782204,2.5625,0.532292,321.875,0
34.6,346,1.404762725,2.5625,0.532292,321.875,0
34.7,347,1.406734469,2.5625,0.532292,321.875,0
34.8,348,1.408721878,2.5625,0.532292,321.875,0
34.9,349,1.410703706,2.5625,0.532292,321.875,0
35,350,1.412678279,2.5625,0.532292,321.875,0
35.1,351,1.414623155,2.5625,0.532292,321.875,0
35.2,352,1.416592046,2.5625,0.532292,321.875,0
35.3,353,1.418546965,2.5625,0.532292,321.875,0
35.4,354,1.420497927,2.5625,0.532292,321.875,0
35.5,355,1.422414535,2.5625,0.532292,321.875,0
35.6,356,1.424349398,2.5625,0.532292,321.875,0
35.7,357,1.42627415,2.5625,0.532292,321.875,0
35.8,358,1.428191424,2.5625,0.532292,321.875,0
35.9,359,1.430101473,2.5625,0.532292,321.875,0
36,360,1.432004235,2.5625,0.532292,321.875,0
36.1,361,1.43390881,2.5625,0.532292,321.875,0
36.2,362,1.435798117,2.5625,0.532292,321.875,0
36.3,363,1.437679954,2.5625,0.532292,321.875,0
36.4,364,1.439554762,2.5625,0.532292,321.875,0
36.5,365,1.441422678,2.5625,0.532292,321.875,0
36.6,366,1.443288784,2.5625,0.532292,321.875,0
36.7,367,1.445122645,2.5625,0.532292,321.875,0
36.8,368,1.446948245,2.5625,0.532292,321.875,0
36.9,369,1.448768132,2.5625,0.532292,321.875,0
37,370,1.45058185,2.5625,0.532292,321.875,0
37.1,371,1.45238995,2.5625,0.532292,321.875,0
37.2,372,1.454221121,2.5625,0.532292,321.875,0
37.3,373,1.456019326,2.5625,0.532292,321.875,0
37.4,374,1.457806854,2.5625,0.532292,321.875,0
37.5,375,1.459588318,2.5625,0.532292,321.875,0
37.6,376,1.461363294,2.5625,0.532292,321.875,0
37.7,377,1.463132325,2.5625,0.532292,321.875,0
37.8,378,1.464887736,2.5625,0.532292,321.875,0
37.9,379,1.466445372,2.5625,0.532292,321.875,0
38,380,1.467986219,2.5625,0.532292,321.875,0
38.1,381,1.469527696,2.5625,0.532292,321.875,0
38.2,382,1.471062398,2.5625,0.532292,321.875,0
38.3,383,1.472595593,2.5625,0.532292,321.875,0
38.4,384,1.47412507,2.5625,0.532292,321.875,0
38.5,385,1.475650518,2.5625,0.532292,321.875,0
38.6,386,1.477172787,2.5625,0.532292,321.875,0
38.7,387,1.478691269,2.5625,0.532292,321.875,0
38.8,388,1.480106095,2.5625,0.532292,321.875,0
38.9,389,1.48151163,2.5625,0.532292,321.875,0
39,390,1.482912638,2.5625,0.532292,321.875,0
39.1,391,1.484310165,2.5625,0.532292,321.875,0
39.2,392,1.485703364,2.5625,0.532292,321.875,0
39.3,393,1.487092748,2.5625,0.532292,321.875,0
39.4,394,1.488477408,2.5625,0.532292,321.875,0
39.5,395,1.489858689,2.5625,0.532292,321.875,0
39.6,396,1.491334767,2.5625,0.532292,321.875,0
39.7,397,1.49281244,2.5625,0.532292,321.875,0
39.8,398,1.494286217,2.5625,0.532292,321.875,0
39.9,399,1.495755323,2.5625,0.532292,321.875,0
40,400,1.497220181,2.5625,0.532292,321.875,0
40.1,401,1.498680154,2.5625,0.532292,321.875,0
40.2,402,1.500135048,2.5625,0.532292,321.875,0
40.3,403,1.501585332,2.5625,0.532292,321.875,0
40.4,404,1.503032159,2.5625,0.532292,321.875,0
40.5,405,1.504474407,2.5625,0.532292,321.875,0
40.6,406,1.505911662,2.5625,0.532292,321.875,0
40.7,407,1.507344436,2.5625,0.532292,321.875,0
40.8,408,1.508773416,2.5625,0.532292,321.875,0
40.9,409,1.510198633,2.5625,0.532292,321.875,0
41,410,1.511619234,2.5625,0.532292,321.875,0
41.1,411,1.513035952,2.5625,0.532292,321.875,0
41.2,412,1.514447122,2.5625,0.532292,321.875,0
41.3,413,1.515853449,2.5625,0.532292,321.875,0
41.4,414,1.517254632,2.5625,0.532292,321.875,0
41.5,415,1.518651567,2.5625,0.532292,321.875,0
41.6,416,1.520043781,2.5625,0.532292,321.875,0
41.7,417,1.521432536,2.5625,0.532292,321.875,0
41.8,418,1.522816583,2.5625,0.532292,321.875,0
41.9,419,1.524192964,2.5625,0.532292,321.875,0
42,420,1.525566255,2.5625,0.532292,321.875,0
42.1,421,1.526933548,2.5625,0.532292,321.875,0
42.2,422,1.52829788,2.5625,0.532292,321.875,0
42.3,423,1.529659383,2.5625,0.532292,321.875,0
42.4,424,1.531017028,2.5625,0.532292,321.875,0
42.5,425,1.532370242,2.5625,0.532292,321.875,0
42.6,426,1.533719299,2.5625,0.532292,321.875,0
42.7,427,1.535065369,2.5625,0.532292,321.875,0
42.8,428,1.536406673,2.5625,0.532292,321.875,0
42.9,429,1.537743266,2.5625,0.532292,321.875,0
43,430,1.539074756,2.5625,0.532292,321.875,0
43.1,431,1.54040252,2.5625,0.532292,321.875,0
43.2,432,1.541725099,2.5625,0.532292,321.875,0
43.3,433,1.542955817,2.5625,0.532292,321.875,0
43.4,434,1.544178056,2.5625,0.532292,321.875,0
43.5,435,1.54539567,2.5625,0.532292,321.875,0
43.6,436,1.546609527,2.5625,0.532292,321.875,0
43.7,437,1.547906035,2.5625,0.532292,321.875,0
43.8,438,1.549201512,2.5625,0.532292,321.875,0
43.9,439,1.550494908,2.5625,0.532292,321.875,0
44,440,1.551784686,2.5625,0.532292,321.875,0
44.1,441,1.553070249,2.5625,0.532292,321.875,0
44.2,442,1.554352713,2.5625,0.532292,321.875,0
44.3,443,1.555629536,2.5625,0.532292,321.875,0
44.4,444,1.556901384,2.5625,0.532292,321.875,0
44.5,445,1.558169353,2.5625,0.532292,321.875,0
44.6,446,1.559434125,2.5625,0.532292,321.875,0
44.7,447,1.560697271,2.5625,0.532292,321.875,0
44.8,448,1.56195654,2.5625,0.532292,321.875,0
44.9,449,1.563211575,2.5625,0.532292,321.875,0
45,450,1.564462089,2.5625,0.532292,321.875,0
45.1,451,1.565708689,2.5625,0.532292,321.875,0
45.2,452,1.566950593,2.5625,0.532292,321.875,0
45.3,453,1.568189648,2.5625,0.532292,321.875,0
45.4,454,1.569424358,2.5625,0.532292,321.875,0
45.5,455,1.570654984,2.5625,0.532292,321.875,0
45.6,456,1.571880101,2.5625,0.532292,321.875,0
45.7,457,1.573101763,2.5625,0.532292,321.875,0
45.8,458,1.574318715,2.5625,0.532292,321.875,0
45.9,459,1.575530865,2.5625,0.532292,321.875,0
46,460,1.576739043,2.5625,0.532292,321.875,0
46.1,461,1.577943688,2.5625,0.532292,321.875,0
46.2,462,1.579146337,2.5625,0.532292,321.875,0
46.3,463,1.580345601,2.5625,0.532292,321.875,0
46.4,464,1.581540823,2.5625,0.532292,321.875,0
46.5,465,1.582730042,2.5625,0.532292,321.875,0
46.6,466,1.58391526,2.5625,0.532292,321.875,0
46.7,467,1.585096737,2.5625,0.532292,321.875,0
46.8,468,1.586272656,2.5625,0.532292,321.875,0
46.9,469,1.587443296,2.5625,0.532292,321.875,0
47,470,1.58861012,2.5625,0.532292,321.875,0
47.1,471,1.589774105,2.5625,0.532292,321.875,0
47.2,472,1.590934533,2.5625,0.532292,321.875,0
47.3,473,1.592091676,2.5625,0.532292,321.875,0
47.4,474,1.59324489,2.5625,0.532292,321.875,0
47.5,475,1.594396102,2.5625,0.532292,321.875,0
47.6,476,1.595543751,2.5625,0.532292,321.875,0
47.7,477,1.596687613,2.5625,0.532292,321.875,0
47.8,478,1.597828616,2.5625,0.532292,321.875,0
47.9,479,1.598965446,2.5625,0.532292,321.875,0
48,480,1.600025422,2.5625,0.532292,321.875,0
48.1,481,1.601077918,2.5625,0.532292,321.875,0
48.2,482,1.602125578,2.5625,0.532292,321.875,0
48.3,483,1.603243547,2.5625,0.532292,321.875,0
48.4,484,1.60436117,2.5625,0.532292,321.875,0
48.5,485,1.605475477,2.5625,0.532292,321.875,0
48.6,486,1.606585354,2.5625,0.532292,321.875,0
48.7,487,1.607692586,2.5625,0.532292,321.875,0
48.8,488,1.608796375,2.5625,0.532292,321.875,0
48.9,489,1.609896711,2.5625,0.532292,321.875,0
49,490,1.610993846,2.5625,0.532292,321.875,0
49.1,491,1.612087992,2.5625,0.532292,321.875,0
49.2,492,1.613177684,2.5625,0.532292,321.875,0
49.3,493,1.614263552,2.5625,0.532292,321.875,0
49.4,494,1.615344576,2.5625,0.532292,321.875,0
49.5,495,1.616421647,2.5625,0.532292,321.875,0
49.6,496,1.61749653,2.5625,0.532292,321.875,0
49.7,497,1.618568671,2.5625,0.532292,321.875,0
49.8,498,1.619635846,2.5625,0.532292,321.875,0
49.9,499,1.620700616,2.5625,0.532292,321.875,0
50,500,1.621761852,2.5625,0.532292,321.875,0
