time,time step,concentration,inlet concentration,volume flow rate,inlet temperature,initial concentration
43.1,431,1.437329481,2.1875,0.738542,348.125,0
43.2,432,1.438113543,2.1875,0.738542,348.125,0
43.3,433,1.438890908,2.1875,0.738542,348.125,0
43.4,434,1.439715908,2.1875,0.738542,348.125,0
43.5,435,1.440540689,2.1875,0.738542,348.125,0
43.6,436,1.44136171,2.1875,0.738542,348.125,0
43.7,437,1.442127878,2.1875,0.738542,348.125,0
43.8,438,1.442887319,2.1875,0.738542,348.125,0
43.9,439,1.44364237,2.1875,0.738542,348.125,0
44,440,1.444446338,2.1875,0.738542,348.125,0
44.1,441,1.445248906,2.1875,0.738542,348.125,0
44.2,442,1.446049014,2.1875,0.738542,348.125,0
44.3,443,1.446845986,2.1875,0.738542,348.125,0
44.4,444,1.447639112,2.1875,0.738542,348.125,0
44.5,445,1.448429301,2.1875,0.738542,348.125,0
44.6,446,1.449215573,2.1875,0.738542,348.125,0
44.7,447,1.449998665,2.1875,0.738542,348.125,0
44.8,448,1.450778064,2.1875,0.738542,348.125,0
44.9,449,1.451553208,2.1875,0.738542,348.125,0
45,450,1.452325912,2.1875,0.738542,348.125,0
45.1,451,1.453096244,2.1875,0.738542,348.125,0
45.2,452,1.453863378,2.1875,0.738542,348.125,0
45.3,453,1.454628366,2.1875,0.738542,348.125,0
45.4,454,1.45538961,2.1875,0.738542,348.125,0
45.5,455,1.456146294,2.1875,0.738542,348.125,0
45.6,456,1.456899003,2.1875,0.738542,348.125,0
45.7,457,1.457648577,2.1875,0.738542,348.125,0
45.8,458,1.45839396,2.1875,0.738542,348.125,0
45.9,459,1.459136126,2.1875,0.738542,348.125,0
46,460,1.459875464,2.1875,0.738542,348.125,0
46.1,461,1.460611166,2.1875,0.738542,348.125,0
46.2,462,1.461342973,2.1875,0.738542,348.125,0
46.3,463,1.462072188,2.1875,0.738542,348.125,0
46.4,464,1.462798463,2.1875,0.738542,348.125,0
46.5,465,1.463521231,2.1875,0.738542,348.125,0
46.6,466,1.4642403,2.1875,0.738542,348.125,0
46.7,467,1.464955853,2.1875,0.738542,348.125,0
46.8,468,1.465667511,2.1875,0.738542,348.125,0
46.9,469,1.466376079,2.1875,0.738542,348.125,0
47,470,1.467081578,2.1875,0.738542,348.125,0
47.1,471,1.467783829,2.1875,0.738542,348.125,0
47.2,472,1.468483095,2.1875,0.738542,348.125,0
47.3,473,1.469179393,2.1875,0.738542,348.125,0
47.4,474,1.469872265,2.1875,0.738542,348.125,0
47.5,475,1.470561445,2.1875,0.738542,348.125,0
47.6,476,1.471247453,2.1875,0.738542,348.125,0
47.7,477,1.471930956,2.1875,0.738542,348.125,0
47.8,478,1.472611803,2.1875,0.738542,348.125,0
47.9,479,1.473289397,2.1875,0.738542,348.125,0
48,480,1.473963578,2.1875,0.738542,348.125,0
48.1,481,1.474634508,2.1875,0.738542,348.125,0
48.2,482,1.475302192,2.1875,0.738542,348.125,0
48.3,483,1.475967652,2.1875,0.738542,348.125,0
48.4,484,1.476630233,2.1875,0.738542,348.125,0
48.5,485,1.477289707,2.1875,0.738542,348.125,0
48.6,486,1.477904485,2.1875,0.738542,348.125,0
48.7,487,1.478513866,2.1875,0.738542,348.125,0
48.8,488,1.479120035,2.1875,0.738542,348.125,0
48.9,489,1.479723122,2.1875,0.738542,348.125,0
49,490,1.480365099,2.1875,0.738542,348.125,0
49.1,491,1.48100718,2.1875,0.738542,348.125,0
49.2,492,1.481605813,2.1875,0.738542,348.125,0
49.3,493,1.482199099,2.1875,0.738542,348.125,0
49.4,494,1.482790101,2.1875,0.738542,348.125,0
49.5,495,1.483378572,2.1875,0.738542,348.125,0
49.6,496,1.483964534,2.1875,0.738542,348.125,0
49.7,497,1.48458797,2.1875,0.738542,348.125,0
49.8,498,1.485209908,2.1875,0.738542,348.125,0
49.9,499,1.485829637,2.1875,0.738542,348.125,0
50,500,1.486446472,2.1875,0.738542,348.125,0
